LABEL	SENT	DOC
1	Although critically maligned, Johnny Dangerously is one of the funniest movies I've ever seen. It's a movie that should be watched closely; some of the funny bits are done in passing and do not have the usual amount of attention drawn to them. For instance, keep an eye on Michael Keaton's use of the pricing gun at the pet store...and also on the documentary-style years that appear at the beginning of scenes. It's one of those rare movies where the humor hits you unexpectedly, even though you know it's a comedy. Amy Heckerling, the director, is really sharp here--If you enjoyed her better known films (Fast Times at Ridgemont High, Clueless, European Vacation, etc.,)you should give this one a look.<br /><br />Michael Keaton is extremely likable in the title role and the supporting cast (Griffin Dunne, Maureen Stapleton, Joe Piscopo, Peter Boyle) is excellent. Highly recommended.	Although critically maligned, Johnny Dangerously is one of the funniest movies I've ever seen. It's a movie that should be watched closely; some of the funny bits are done in passing and do not have the usual amount of attention drawn to them. For instance, keep an eye on Michael Keaton's use of the pricing gun at the pet store...and also on the documentary-style years that appear at the beginning of scenes. It's one of those rare movies where the humor hits you unexpectedly, even though you know it's a comedy. Amy Heckerling, the director, is really sharp here--If you enjoyed her better known films (Fast Times at Ridgemont High, Clueless, European Vacation, etc.,)you should give this one a look.<br /><br />Michael Keaton is extremely likable in the title role and the supporting cast (Griffin Dunne, Maureen Stapleton, Joe Piscopo, Peter Boyle) is excellent. Highly recommended.
1	By God, it's been a long time since I saw this. Probably about 18 years ago?<br /><br />The movie tells us (kids) all about human blood and the circulatory system. Very professionally put together--Disney-style animation, plus human actors--it was directed by Frank Capra, for pete's sake!<br /><br />Kind of an overkill. I wonder if the very high production value is worth what amounts to a film-strip's worth of information on the human body? But boy will those kids watching it learn: even now I can clearly remember Dr. Baxter being challenged by Hemo himself to name what common material most resembles human blood, to which the Doctor immediately answers "sea water."	By God, it's been a long time since I saw this. Probably about 18 years ago?<br /><br />The movie tells us (kids) all about human blood and the circulatory system. Very professionally put together--Disney-style animation, plus human actors--it was directed by Frank Capra, for pete's sake!<br /><br />Kind of an overkill. I wonder if the very high production value is worth what amounts to a film-strip's worth of information on the human body? But boy will those kids watching it learn: even now I can clearly remember Dr. Baxter being challenged by Hemo himself to name what common material most resembles human blood, to which the Doctor immediately answers "sea water."
0	Demi Moore's character in the movie was selected for the SEALs because of her looks. That was a bad start and the movie went down from there. The plot was totally unbelievable. The will to make it in a tough military unit is not enough. This movie did not convince me of a woman's physical ability to perform the types of tasks required.<br /><br />Trying to pretend that women and men are basically the same is an insult to everyone's intelligence. The differences between the sexes are what makes life interesting.	Demi Moore's character in the movie was selected for the SEALs because of her looks. That was a bad start and the movie went down from there. The plot was totally unbelievable. The will to make it in a tough military unit is not enough. This movie did not convince me of a woman's physical ability to perform the types of tasks required.<br /><br />Trying to pretend that women and men are basically the same is an insult to everyone's intelligence. The differences between the sexes are what makes life interesting.
0	I picked this one up because the music was done by Hans Zimmer, a customer of Metasonix modular synths (made by someone dear to me). The jacket art says "the 2003 version".<br /><br />I give it one point for a strong female, one point for cheezy dialog and one last point for meg foster's light blue eyes, of which there are plenty of shots of.<br /><br />It was fun seeing David MacCullum casually swimming (the pool has a plexiglass viewing window!), while his lady love was being chased by a psycho in Greece. <br /><br />The sets were marginally impressive-that is, rich people's houses in L.A. and Mendanassos (sp?), where the castle was. I found myself wondering how they were able to keep up the cleaning with all the dust blowing around. The wind wasn't fierce enough to be believable to me. I kept thinking that the animal pelts on the furniture must be nasty...etc. and realized that the film must be pretty boring if i am wondering these things when the supposed plot was unfolding. I stumbled over things like why did she light a fire, blow out the match, then throw the match into the fire?! Dumb stuff like that. It was clunky at best. Oh well. Robert Morely got to have a bit of fun with his kooky geezer character and a nice vacation out of it.	I picked this one up because the music was done by Hans Zimmer, a customer of Metasonix modular synths (made by someone dear to me). The jacket art says "the 2003 version".<br /><br />I give it one point for a strong female, one point for cheezy dialog and one last point for meg foster's light blue eyes, of which there are plenty of shots of.<br /><br />It was fun seeing David MacCullum casually swimming (the pool has a plexiglass viewing window!), while his lady love was being chased by a psycho in Greece. <br /><br />The sets were marginally impressive-that is, rich people's houses in L.A. and Mendanassos (sp?), where the castle was. I found myself wondering how they were able to keep up the cleaning with all the dust blowing around. The wind wasn't fierce enough to be believable to me. I kept thinking that the animal pelts on the furniture must be nasty...etc. and realized that the film must be pretty boring if i am wondering these things when the supposed plot was unfolding. I stumbled over things like why did she light a fire, blow out the match, then throw the match into the fire?! Dumb stuff like that. It was clunky at best. Oh well. Robert Morely got to have a bit of fun with his kooky geezer character and a nice vacation out of it.
1	This is one of may all-time favourite films. Parker Posey's character is over-the-top entertaining, and the librarian motif won't be lost on anyone who has ever worked in the books and stacks world.<br /><br />If you're a library student, RENT THIS. Then buy the poster and hang it on your wall. The soundtrack is highly recommendable too. I've shown this film to more library friends than any other -- they all fall in love with it.	This is one of may all-time favourite films. Parker Posey's character is over-the-top entertaining, and the librarian motif won't be lost on anyone who has ever worked in the books and stacks world.<br /><br />If you're a library student, RENT THIS. Then buy the poster and hang it on your wall. The soundtrack is highly recommendable too. I've shown this film to more library friends than any other -- they all fall in love with it.
0	Having listened to and enjoyed Harvey Bernhard's Omen II commentary I was shocked to discover he was also behind this absolute piece of rubbish. It's like a really bad TV movie you might glimpse in the middle of the day when you have the flu and are too ill to reach the remote. I think at the bit where Michael Lerner is confronted by what I can only describe as a high school cast of Les Miserables my mouth hung open in disbelief. And then my mouth was going up and down because I was laughing so much. Dire. I don't know why I have to write a minimum of ten lines, I have made my point succinctly, there's nothing clever about all this modern verbiage.	Having listened to and enjoyed Harvey Bernhard's Omen II commentary I was shocked to discover he was also behind this absolute piece of rubbish. It's like a really bad TV movie you might glimpse in the middle of the day when you have the flu and are too ill to reach the remote. I think at the bit where Michael Lerner is confronted by what I can only describe as a high school cast of Les Miserables my mouth hung open in disbelief. And then my mouth was going up and down because I was laughing so much. Dire. I don't know why I have to write a minimum of ten lines, I have made my point succinctly, there's nothing clever about all this modern verbiage.
1	As an anti-football person, I (on the surface) grudgingly took my younger brother to see this film, although secretly I hoped it might be East is East II. The trailers looked fun so I thought I'd give it a go.<br /><br />It took about ten minutes but after that I was glued to the screen, and that wasn't anything to do with the neck cramp caused by sitting too near the front due to a packed auditorium. The acting was fresh and vibrant, the characters engaging, and the jokes genuinely funny. The entire auditorium was laughing out loud every minute or so. Football fan or no football fan, sport became irrelevant to the main principles of love, friendship, family, independence and rivalry. Add a dash of Sikh culture and you have the formula for the best British comedy I've seen in a long time, dare I say it.... better than East is East.<br /><br />This film trots along nicely at a lovely pace, never dwelling on anything longer than necessary nor leaving anything unfinished, keeping the viewer entertained and mentally engaged. Though not a characteristically twisting-and-turning film, there are some pleasant surprises on the way and things don't always happen as you would expect.<br /><br />Saying that, there were elements of predictability but these were exploited satirically more than used as script-fillers. I suppose depending on your particular penchant for happy-endings you could be either delighted/let down by the ending. Personally, if there was any other outcome I would have written a strongly worded letter to the script writers.<br /><br />As for the actors, I would have to say that Juliet Stevenson (Paula) put in the finest performance. I never knew that people like that existed but she her realism with sometimes bizarre concepts has convinced me that they possibly do! Prize for the most unconvincing (of the main characters) goes, unfortunately, to Kiera Knightley (Jules), but don't get me wrong, even she offered a great performance, it's just that someone has to be last of the best and sorry Kiera, this time you're it.<br /><br />Tip: Don't leave before the credits. Once the lights came back up I realised to my horror that perhaps I shouldn't have watched this film after all. My beloved but forgotten Ice Junkie had melted into a sugary blue juice. Oh, what am I saying, it was absolutely brill and I can't recommend it enough. I will definitely buy it when it comes out and add it to my collection of 3 videos. I'm a student. I only splash out if it's really worth it.	As an anti-football person, I (on the surface) grudgingly took my younger brother to see this film, although secretly I hoped it might be East is East II. The trailers looked fun so I thought I'd give it a go.<br /><br />It took about ten minutes but after that I was glued to the screen, and that wasn't anything to do with the neck cramp caused by sitting too near the front due to a packed auditorium. The acting was fresh and vibrant, the characters engaging, and the jokes genuinely funny. The entire auditorium was laughing out loud every minute or so. Football fan or no football fan, sport became irrelevant to the main principles of love, friendship, family, independence and rivalry. Add a dash of Sikh culture and you have the formula for the best British comedy I've seen in a long time, dare I say it.... better than East is East.<br /><br />This film trots along nicely at a lovely pace, never dwelling on anything longer than necessary nor leaving anything unfinished, keeping the viewer entertained and mentally engaged. Though not a characteristically twisting-and-turning film, there are some pleasant surprises on the way and things don't always happen as you would expect.<br /><br />Saying that, there were elements of predictability but these were exploited satirically more than used as script-fillers. I suppose depending on your particular penchant for happy-endings you could be either delighted/let down by the ending. Personally, if there was any other outcome I would have written a strongly worded letter to the script writers.<br /><br />As for the actors, I would have to say that Juliet Stevenson (Paula) put in the finest performance. I never knew that people like that existed but she her realism with sometimes bizarre concepts has convinced me that they possibly do! Prize for the most unconvincing (of the main characters) goes, unfortunately, to Kiera Knightley (Jules), but don't get me wrong, even she offered a great performance, it's just that someone has to be last of the best and sorry Kiera, this time you're it.<br /><br />Tip: Don't leave before the credits. Once the lights came back up I realised to my horror that perhaps I shouldn't have watched this film after all. My beloved but forgotten Ice Junkie had melted into a sugary blue juice. Oh, what am I saying, it was absolutely brill and I can't recommend it enough. I will definitely buy it when it comes out and add it to my collection of 3 videos. I'm a student. I only splash out if it's really worth it.
0	I love low budget independent films and had high hopes for this one. But this film is static. Never mind the production value, which is very noble for its budget, but the pacing is deadly. Admittedly these folks achieve much with little, but the film fails on the most fundamental level. It's boring. The editing is glacial and the pacing stalls. It should have been 65 minutes. The best thing about the Dr. Jekyll is Mr. Hyde who isn't seen nearly enough. He had the most dramatic potential. Instead we have to suffer through dithering Baltimorean-Brits stammer through endless and tiresome exposition. It feels like a backwater stage play committed to video.<br /><br />Noble efforts by everyone in the production, but a story this tired needed a kick in the pants and funky new low budget technology should have given it a fresh voice. Instead it's just a lame retread.	I love low budget independent films and had high hopes for this one. But this film is static. Never mind the production value, which is very noble for its budget, but the pacing is deadly. Admittedly these folks achieve much with little, but the film fails on the most fundamental level. It's boring. The editing is glacial and the pacing stalls. It should have been 65 minutes. The best thing about the Dr. Jekyll is Mr. Hyde who isn't seen nearly enough. He had the most dramatic potential. Instead we have to suffer through dithering Baltimorean-Brits stammer through endless and tiresome exposition. It feels like a backwater stage play committed to video.<br /><br />Noble efforts by everyone in the production, but a story this tired needed a kick in the pants and funky new low budget technology should have given it a fresh voice. Instead it's just a lame retread.
1	Director Brian Yuzna has had an uneven career in the horror genre, creating masterpieces such as "Return of the Living Dead 3" or "Bride of Re-Animator", but at the same time he has done awful movies such as "Faust: Love for the Damned" or the mediocre "Progeny". He is obviously better in the seat of Producer where his work producing Stuart Gordon's films has been superb.<br /><br />"The Dentist", is one of his lesser works as director, but the low profile it has benefits the film and its lack of pretensions makes it a very enjoyable experience. It tells the story of Dr. Alan Feinstone (played superbly by Corbin Bernsen), a successful dentist who one day discovers that his perfect life is not really as perfect as he thought when he discovers that his beautiful wife (Linda Hoffman)has an affair with the pool boy. This event disturbs his mind and puts him in a killing spree as he takes revenge on the world for being so "filthy".<br /><br />The premise is very well handled by Yuzna, as he takes us on a ride following Feinstone's day of revenge. What makes this movie different from most slashers is that we are not in the victim's perspective, we follow Feinstone because he is the main character. We witness how he goes from respected professional to psycho murder in a day. Yuzna manages to give the movie the exact amount of suspense but adds a good dose of dark humor that really helps the movie.<br /><br />Most of the success of the premise is in Bernsen's performance as Feinstone. He can make you feel sympathy and hate towards him at the same time, and the subtle humor his character has is another aspect that aids the film. The rest of the cast is not as good, and I think that their sub par acting hurts the film more than it should. A notable exception is Ken Foree, as the detective trying to catch Feinstone. While his part is quite small, he makes a great job with it.<br /><br />With a dentist as killer, gory scenes are expected, and Brian Yuzna delivers great SFX in the correct amount. It's good to see that he does not go over-the-top with it as he usually do, and I dare to say that this is a highlight of the film. It has the exact amount of gore that is expected, nothing less and nothing more. Yuzna restrained himself of his common excesses and the result is great.<br /><br />While this is not among Yuzna's most well-known films, I would say that it is one of his best. Sure, it is not classic material as his masterpieces, but it is a movie that entertains and never gets tiresome or boring. It is a low-budget simple film, but for what it is, I think it rocked. 7/10	Director Brian Yuzna has had an uneven career in the horror genre, creating masterpieces such as "Return of the Living Dead 3" or "Bride of Re-Animator", but at the same time he has done awful movies such as "Faust: Love for the Damned" or the mediocre "Progeny". He is obviously better in the seat of Producer where his work producing Stuart Gordon's films has been superb.<br /><br />"The Dentist", is one of his lesser works as director, but the low profile it has benefits the film and its lack of pretensions makes it a very enjoyable experience. It tells the story of Dr. Alan Feinstone (played superbly by Corbin Bernsen), a successful dentist who one day discovers that his perfect life is not really as perfect as he thought when he discovers that his beautiful wife (Linda Hoffman)has an affair with the pool boy. This event disturbs his mind and puts him in a killing spree as he takes revenge on the world for being so "filthy".<br /><br />The premise is very well handled by Yuzna, as he takes us on a ride following Feinstone's day of revenge. What makes this movie different from most slashers is that we are not in the victim's perspective, we follow Feinstone because he is the main character. We witness how he goes from respected professional to psycho murder in a day. Yuzna manages to give the movie the exact amount of suspense but adds a good dose of dark humor that really helps the movie.<br /><br />Most of the success of the premise is in Bernsen's performance as Feinstone. He can make you feel sympathy and hate towards him at the same time, and the subtle humor his character has is another aspect that aids the film. The rest of the cast is not as good, and I think that their sub par acting hurts the film more than it should. A notable exception is Ken Foree, as the detective trying to catch Feinstone. While his part is quite small, he makes a great job with it.<br /><br />With a dentist as killer, gory scenes are expected, and Brian Yuzna delivers great SFX in the correct amount. It's good to see that he does not go over-the-top with it as he usually do, and I dare to say that this is a highlight of the film. It has the exact amount of gore that is expected, nothing less and nothing more. Yuzna restrained himself of his common excesses and the result is great.<br /><br />While this is not among Yuzna's most well-known films, I would say that it is one of his best. Sure, it is not classic material as his masterpieces, but it is a movie that entertains and never gets tiresome or boring. It is a low-budget simple film, but for what it is, I think it rocked. 7/10
1	Too many sources routinely lump this thought-provoking period drama in part based on historical fact together with the superficially similar "nunsploitation" which was a mainstay in '70s Euro trash cinema, overlooking the righteous anger that drives the whole endeavor. Perhaps coincidentally it was also director Gianfranco Mingozzi's singular attempt at narrative film-making outside of many well-received documentaries.<br /><br />Safely set within a historical context, FLAVIA charts the growing rebellion of an early 15th century Italian nun (Florinda Bolkan's career performance, even surpassing her sterling work in Lucio Fulci's devastating DON'T TORTURE A DUCKLING), locked away in convent by her not so nobleman father in a desperate attempt to curb the girl's budding sensuous nature. Wondering why women are relegated to secondary roles at best in life as in holy scripture, she is confronted by ways in which male domination can rupture female lives, inspiring revolt fueled by the ranting of semi-crazed older Sister Agatha (indelibly portrayed by veteran actress Maria Casar̬s from Marcel Carn̩'s LES ENFANTS DU PARADIS) and - more constructively - by a Muslim invasion. Joining the oppressors and perhaps unwittingly manipulating them to do her bidding, Flavia truly becomes the outcast she already felt herself to be, with expected tragic results.<br /><br />With its breathtaking widescreen compositions by Alfio Contini, who shot Michelangelo Antonioni's ZABRISKIE POINT, this is an uncompromising and austere account of one woman's fierce yet ultimately futile fight against patriarchal society which allotted her no rights beyond childbearing or whoring as Sister Agatha wryly remarks. A lengthy drug-induced fantasy sequence clearly modeled on Ken Russell's otherwise far more flamboyant DEVILS notwithstanding, the movie turns out relatively stingy in the skin department, making something of a mockery out of its semi-porn reputation. This is a serious work deserving rediscovery and restoration of its unjustly tarnished reputation.	Too many sources routinely lump this thought-provoking period drama in part based on historical fact together with the superficially similar "nunsploitation" which was a mainstay in '70s Euro trash cinema, overlooking the righteous anger that drives the whole endeavor. Perhaps coincidentally it was also director Gianfranco Mingozzi's singular attempt at narrative film-making outside of many well-received documentaries.<br /><br />Safely set within a historical context, FLAVIA charts the growing rebellion of an early 15th century Italian nun (Florinda Bolkan's career performance, even surpassing her sterling work in Lucio Fulci's devastating DON'T TORTURE A DUCKLING), locked away in convent by her not so nobleman father in a desperate attempt to curb the girl's budding sensuous nature. Wondering why women are relegated to secondary roles at best in life as in holy scripture, she is confronted by ways in which male domination can rupture female lives, inspiring revolt fueled by the ranting of semi-crazed older Sister Agatha (indelibly portrayed by veteran actress Maria Casar̬s from Marcel Carn̩'s LES ENFANTS DU PARADIS) and - more constructively - by a Muslim invasion. Joining the oppressors and perhaps unwittingly manipulating them to do her bidding, Flavia truly becomes the outcast she already felt herself to be, with expected tragic results.<br /><br />With its breathtaking widescreen compositions by Alfio Contini, who shot Michelangelo Antonioni's ZABRISKIE POINT, this is an uncompromising and austere account of one woman's fierce yet ultimately futile fight against patriarchal society which allotted her no rights beyond childbearing or whoring as Sister Agatha wryly remarks. A lengthy drug-induced fantasy sequence clearly modeled on Ken Russell's otherwise far more flamboyant DEVILS notwithstanding, the movie turns out relatively stingy in the skin department, making something of a mockery out of its semi-porn reputation. This is a serious work deserving rediscovery and restoration of its unjustly tarnished reputation.
0	I don't think any player in Hollywood history lasted as long as David Niven did given most of the weak films he had to carry by dint of his incredible charm. He could act, got an Oscar for it, but most of the material he did was as light as one ply of two ply tissue paper.<br /><br />Happy Go Lovely is a case in point. It's a musical and for the most part you'll remember Vera-Ellen's dancing. You'll remember that they are in Scot's costume as the film is set in Edinburgh during their festival. But if you can recall a single song from it you must have a photographic memory.<br /><br />The plot is light. Vera-Ellen is the American lead in a musical that apparently is getting its out of town tryout in Edinburgh. She starts in the chorus and runs late one day. She gets a lift from the chauffeur of a millionaire greeting card king. Everybody now assumes she's the main squeeze of the millionaire. Doors open up as they've never opened before.<br /><br />The millionaire is David Niven and he goes along with it and the various situations that are engendered by the mistake. Cesar Romero has some good moments here as the frantic producer of this musical.<br /><br />In the end though Happy Go Lovely is light and harmless fluff which David Niven did so much of and got so tired of.	I don't think any player in Hollywood history lasted as long as David Niven did given most of the weak films he had to carry by dint of his incredible charm. He could act, got an Oscar for it, but most of the material he did was as light as one ply of two ply tissue paper.<br /><br />Happy Go Lovely is a case in point. It's a musical and for the most part you'll remember Vera-Ellen's dancing. You'll remember that they are in Scot's costume as the film is set in Edinburgh during their festival. But if you can recall a single song from it you must have a photographic memory.<br /><br />The plot is light. Vera-Ellen is the American lead in a musical that apparently is getting its out of town tryout in Edinburgh. She starts in the chorus and runs late one day. She gets a lift from the chauffeur of a millionaire greeting card king. Everybody now assumes she's the main squeeze of the millionaire. Doors open up as they've never opened before.<br /><br />The millionaire is David Niven and he goes along with it and the various situations that are engendered by the mistake. Cesar Romero has some good moments here as the frantic producer of this musical.<br /><br />In the end though Happy Go Lovely is light and harmless fluff which David Niven did so much of and got so tired of.
1	CITY HALL is a somewhat mixed bag. Part vignettes of NYC political life, and part moralizing tale. Al Pacino, a Dukakis-esque Boss with Presidential dreams, gives an oft times sullen or subdued performance. There's a couple times when he chews the scenery, and in the case of CITY HALL, this is where he shines. John Cusack gives a subdued and generally flawless performance, without going into caricature of a New Orleans dialect, or sliding into melodrama during the films climax. Danny Aiello as a burrough political chief, is also very good. I love showtunes, too.<br /><br />The major problem with CITY HALL, and it is a good movie in many ways, is the general feeling of a lack of momentum. It comes off more like a documentary, than a motion picture. We see the action or follow the story from a detached perspective, and naturally, the viewer doesn't become involved. When the viewer doesn't get involved to a certain degree, they become apathetic towards the characters, and eventually, the plot.<br /><br />This tends to alienate, and what should have been a riveting, detail divulging finale, came off as a "Hmmm...uh...okay." They say you "Can't fight city hall," as the tread worn cliche goes. Yet, it still can't stop you from thinking what might have been, if they had just tightened up the screenplay and pacing of this movie.	CITY HALL is a somewhat mixed bag. Part vignettes of NYC political life, and part moralizing tale. Al Pacino, a Dukakis-esque Boss with Presidential dreams, gives an oft times sullen or subdued performance. There's a couple times when he chews the scenery, and in the case of CITY HALL, this is where he shines. John Cusack gives a subdued and generally flawless performance, without going into caricature of a New Orleans dialect, or sliding into melodrama during the films climax. Danny Aiello as a burrough political chief, is also very good. I love showtunes, too.<br /><br />The major problem with CITY HALL, and it is a good movie in many ways, is the general feeling of a lack of momentum. It comes off more like a documentary, than a motion picture. We see the action or follow the story from a detached perspective, and naturally, the viewer doesn't become involved. When the viewer doesn't get involved to a certain degree, they become apathetic towards the characters, and eventually, the plot.<br /><br />This tends to alienate, and what should have been a riveting, detail divulging finale, came off as a "Hmmm...uh...okay." They say you "Can't fight city hall," as the tread worn cliche goes. Yet, it still can't stop you from thinking what might have been, if they had just tightened up the screenplay and pacing of this movie.
0	The title of this obscure and (almost righteously) forgotten 80's slasher inevitably reminds me of The Cure's mega-smash-monster hit song with the same title, hence a piece of the lyrics in the title-section of this user comment. Also, I didn't have anything else to say that was useful, anyway. But hey, "The Forest" isn't totally hopeless and not even *that* bad, actually. If nothing else, at least it obeys the, admittedly unwritten, first rule of 80's slasher: kill someone within the first 10 minutes of playtime. Sure you've heard about the basic premise of this film a dozen times before, but don't let that discourage you from watching it, as "The Forest" has a couple of things more to offer than just an appealingly sinister cover image. It's actually a bit of an atypical 80's slasher! The main characters aren't ordinary brainless teenagers and the script has solid ambitions towards supernaturalism. The concept isn't always successful, let alone plausible, but it's more than interesting enough to hold your attention and there are even are a couple of surprisingly strong moments of tension and plot twists to enjoy. Two married couples decide to go camping in the most isolated woods of California, but due to a stupid bet the wives travel separately from their husbands. Barely set up for the night, they receive uncanny visits from a mother looking for her two children, the children themselves and finally the father who's out hunting for human flesh. The demented family may be real or imaginary, but the women are definitely in danger and by the time their husbands arrive, they have already vanished. The men too encounter the family, and they find out more about the slightly dysfunction background. "The Forest" is a weird and unusual film, to say the least. It's not exactly a masterpiece of plotting, but the thoroughly strange atmosphere will certainly appeal to open-minded fans of 80's horror. The murders are fairly gruesome and will-filmed, including a slit throat and a painful saw-massacre, and the filming locations are stunningly beautiful. The more you contemplate about the story and its abrupt twists, the less it makes any sense, so my advice would just be to enjoy this odd viewing experience for as long as it lasts and not a minute longer. The acting performances are just above average, the music is okay and at least director Donald Jones (also responsible for the 70's exploitation-sickie "Schoolgirls in Chains") tried to be a little more creative that the majority of 80's horror films. Too bad it ultimately fails.	The title of this obscure and (almost righteously) forgotten 80's slasher inevitably reminds me of The Cure's mega-smash-monster hit song with the same title, hence a piece of the lyrics in the title-section of this user comment. Also, I didn't have anything else to say that was useful, anyway. But hey, "The Forest" isn't totally hopeless and not even *that* bad, actually. If nothing else, at least it obeys the, admittedly unwritten, first rule of 80's slasher: kill someone within the first 10 minutes of playtime. Sure you've heard about the basic premise of this film a dozen times before, but don't let that discourage you from watching it, as "The Forest" has a couple of things more to offer than just an appealingly sinister cover image. It's actually a bit of an atypical 80's slasher! The main characters aren't ordinary brainless teenagers and the script has solid ambitions towards supernaturalism. The concept isn't always successful, let alone plausible, but it's more than interesting enough to hold your attention and there are even are a couple of surprisingly strong moments of tension and plot twists to enjoy. Two married couples decide to go camping in the most isolated woods of California, but due to a stupid bet the wives travel separately from their husbands. Barely set up for the night, they receive uncanny visits from a mother looking for her two children, the children themselves and finally the father who's out hunting for human flesh. The demented family may be real or imaginary, but the women are definitely in danger and by the time their husbands arrive, they have already vanished. The men too encounter the family, and they find out more about the slightly dysfunction background. "The Forest" is a weird and unusual film, to say the least. It's not exactly a masterpiece of plotting, but the thoroughly strange atmosphere will certainly appeal to open-minded fans of 80's horror. The murders are fairly gruesome and will-filmed, including a slit throat and a painful saw-massacre, and the filming locations are stunningly beautiful. The more you contemplate about the story and its abrupt twists, the less it makes any sense, so my advice would just be to enjoy this odd viewing experience for as long as it lasts and not a minute longer. The acting performances are just above average, the music is okay and at least director Donald Jones (also responsible for the 70's exploitation-sickie "Schoolgirls in Chains") tried to be a little more creative that the majority of 80's horror films. Too bad it ultimately fails.
1	In 1967 I visited the Lake Elsinore glider-port and flew a yellow Pratt Read sailplane. Returning to Germany the above serious ran on TV and one segment was about the high altitude sailplane flights in California in the early 50ies. (The real life pilot was Bill Ivans, I don't know who played him in the series) It turned out that the sailplane in the film was the same (same N-number) as the one I had flown at Lake Elsinore. Ever since I saw that segment I have been searching for it and have been wondering if it is somewhere available. (other segments in that serious were about the Baker Ejection Seat; an instrument to find avalanche victims etc.	In 1967 I visited the Lake Elsinore glider-port and flew a yellow Pratt Read sailplane. Returning to Germany the above serious ran on TV and one segment was about the high altitude sailplane flights in California in the early 50ies. (The real life pilot was Bill Ivans, I don't know who played him in the series) It turned out that the sailplane in the film was the same (same N-number) as the one I had flown at Lake Elsinore. Ever since I saw that segment I have been searching for it and have been wondering if it is somewhere available. (other segments in that serious were about the Baker Ejection Seat; an instrument to find avalanche victims etc.
