LABEL	SENT	DOC
0	With this rich material to draw from (and Patty playing herself in the final act), one would think a crack TV-director like Gilbert Cates could bring it all together on film, but "Call Me Anna" is a pale shadow of Duke's autobiography.	Actress Patty Duke wrote an insightful, funny, rough-hewn book about her career as an actress, her crazy-quilt love-life, and her manic depressive episodes and suicide attempts which almost put her away for good. With this rich material to draw from (and Patty playing herself in the final act), one would think a crack TV-director like Gilbert Cates could bring it all together on film, but "Call Me Anna" is a pale shadow of Duke's autobiography. For those who haven't read the book, the sketchy narrative (leaping forward in time) isn't absorbing, we are never allowed to get our bearings with what's happening, and the production seems stunted by a low budget. The actors are miscast, and the value of having Duke herself finally appear does not pay off--the film's phony reality is so thick at this point that Patty can't bring stability to the scenario. It appears as if the producers were sincere enough (and consciousness-minded) to anxiously steer the film towards Duke's ultimate diagnosis and mental freedom, but they left out many dramatic opportunities in the process.
0	MST3K does an admirable job of making a wretchedly boring and grey film funny.I particularly like it when Crow kills Mike with his 'touch of death', and when he revives him in the theatre, Mike cries "Guys, I died, I saw eternal truth and beauty!	(spoilers)The one truly memorable part of this otherwise rather dull and tepid bit of British cuisine is Steiner's henna rinse, one of the worst dye jobs ever. That, and the magnificent caterpillar eyebrows on the old evil dude who was trying to steal Steiner's invention. MST3K does an admirable job of making a wretchedly boring and grey film funny.I particularly like it when Crow kills Mike with his 'touch of death', and when he revives him in the theatre, Mike cries "Guys, I died, I saw eternal truth and beauty! oh, it's this movie..." That would be a letdown, having to come back from the afterlife to watch the rest of The Projected Man. The film could make a fortune being sold as a sleep aide. Some of the puns in the film were wicked: police inspector-"electrocution!" Crow-"Shocking, isn't it?" police inspector-"That's LOwe, all right" Tom Servo-"Very low, right down by the floor!" police inspector-"Can I get on?" Tom Servo-"He's dead, but knock yourself out" MST3K is definitely the only way to watch this snoozer.
0	Do you see how boring I mean?<br /><br />At least that oldie helped Kubrick cast McDowell in A Clockwork Orange, a movie with a truly powerful social satire and no self-indulgent sentimentalism.	That is quite an outdated movie which aims to showcase the youth's yearning for freedom in some dehumanizing British school. Oh yes it's like in the army, you learn to obey and do what you're asked to. Yes the young dream of something else but it breaks their dreams and sweeps away their optimism on the threshold of life. Great.<br /><br />Basically that's how you could sum up the nice intentions in If... Nice intentions that arouses no cinematographic challenges: the result is a declamatory movie. Do you see how boring I mean?<br /><br />At least that oldie helped Kubrick cast McDowell in A Clockwork Orange, a movie with a truly powerful social satire and no self-indulgent sentimentalism.
0	The rest of the cast was also dismal.	The premise for Circle of Two is an intriguing one. A forbidden love between a sixty year old painter Ashleigh (Richard Burton) and a fifteen year old girl Sarah Norton (Tatum O'Neill); and the question of whether such a relationship is acceptable given society's standards. The problem with Circle of Two, however, is that it fails to live up to its promise. Director Jules Dassin and Hedley should have put more thought into the screenplay. When I watched this film, I expected to learn something new about love and sexuality. Instead, I got boring dialogue, a pointless lecture on art, outings where Sarah seemed to have more fun away from Ashleigh, and a closing scene so artificial that its emotional impact was lost. This script makes good actors look bad. So one can imagine how the film's problems were compounded even further with the largely amateurish cast that Jules Dassin assembled. Tatum O'Neill was not in her element. I did not believe for a second that her character Sarah was in love with Ashleigh. Her performance seemed superficial, like a contestant at a beauty pageant. It was as though she forced herself to be happy, when the script required her to be happy, and to be sad, when the script asked her to be sad. The only scene I liked with her in was at the very end when she said nothing at all. That was probably the closest Tatum's Sarah Norton ever came to being real. But Tatum was not the only one at fault. Richard Burton's Ashleigh lacked the charm, the charisma and the complexity to attract even women of his own age, let alone a fifteen year old. The rest of the cast was also dismal. Even their arguing was unconvincing, because they waited to take turns. Who does that? Michael Wincott as the jealous ex-boyfriend Paul was probably the best thing in this film, but his role was small. To be fair to the actors, Dassin's direction let everyone down; but it is also true that a great movie goes beyond the script. Kubrick's Lolita did that with James Mason and Sue Lyon; Konchalovsky's Runaway Train went beyond the script with Jon Voight and Eric Roberts playing convicts. The directors of these films also knew how to use music to dramatize their films and reveal something about the characters in them. In spite of its own score (a combination of Antonio Vivaldi, Carl Off and Bernard Hoffer), Circle of Two never succeeds in doing that.<br /><br />In conclusion, the idea of a forbidden love story between an elder painter and a teenage girl is a good one, but its execution in Circle of Two is terrible. In many ways, it is a shame that a controversial, Lolita-type story Â which most film directors for understandable reasons would prefer to avoid Â did not have receive more intelligent treatment; that a script which actors would have gladly rehearsed was not written; that actors, who were committed to their part or had the talent to make their characters real, could not be found; and that the director Jules Dassin (who did so much better with films like Rififi and Topkapi) did not have to will to put his foot down and say, "Before we do any filming, we must rethink the love story and revamp the script." The only silver lining is that one day an intelligent film about an elder painter and a teenager girl falling in love may one day be made. If such a film ever appears, this it will be surely spark controversy, debate and questions for many years to come.
0	But the biggest problem i have with this (besides knowing who killed him within 10 minutes of watching the movie) was wondering why anyone should even care?	This is definitely not one of Lucio Fulci's better flicks by any stretch of the imagination. The plot is pretty bad, a millionaire is murdered and his spirt calls upon his daughter to find out who did it. But the biggest problem i have with this (besides knowing who killed him within 10 minutes of watching the movie) was wondering why anyone should even care? The father comes off as being a really big jerk to everyone he came across (including the daughter who he asks to help him) which made it quite hard for anyone to care who killed him. But no one really watches a Fulci flick for a good storyline, to do so would be like watching a porn for incredible script writing and acting. Typically his movies try to compensate for this by adding excessive scenes of gore but even that is lacking in this movie. If you're looking for a good Fulci flick, check out The Beyond.
1	However, my wife has some objections due to the scantily clad princess (very Frazetta-esquire).	I enjoy Ralph Bakshi films ("Wizards", "Cool World" and the underrated animated "Lord of the Rings") and am a Frank Frazetta collector and fan. I am also a sword and sorcery fan who loves the worlds of Edgar Rice Burroughs and Robert E. Howard.<br /><br />I missed "Fire and Ice's" theatrical release back in 1983 and have looked forward to seeing it on video or at some revival ever since then. Therefore the 2005 release was a dream come true for me. However, I bought it with some trepidation, because I hoped it would not be only worth watching once and then put on the shelf as a "collectible" gathering dust until the day I died. Fortunately my fears were groundless and I was pleasantly impressed with this movie.<br /><br />As with Frazetta art this is a gritty film that has a physicality and sexuality that is hard to find in most fantasy/sword and sorcery films without being cheesy or dirty. The art is good and you see glimpses of Frazetta at his best. Even my young boys loved watching it with me and ask to watch it again and again. However, my wife has some objections due to the scantily clad princess (very Frazetta-esquire). I don't mind that because it is believable and there is no sex scene.<br /><br />There is roto-scoping used, but personally I enjoy roto-scoping. It gives more fluid and realistic movements to the characters that is hard to find in animation.<br /><br />Despite some continuity problems, I recommend this film to all Bakshi, Frazetta, Conan, and sword and sorcery fans. Enjoy!
1	She gives up the only love and happiness she has ever known to ensure the happiness of her daughter, and perhaps live vicariously, and with hope, knowing that at least her daughter found something to live for.<br /><br />Now, for the movie.	I think it was Ebert who gave Stella four out of four stars but, other than his, I have never read a positive review of this sadly misunderstood drama about class divisions, love, and sacrifice (three themes most great romantic stories or films have in common).<br /><br />Here the major theme is class division. Stella is a story from depression era America. That said, it was translated to the screen then in such a memorable fashion that this remake (if you ask a Stanwyck fan or two) was not exactly appreciated. Fans of the original never gave it a chance. Furthermore, this version of Stella was made in the 1990s, not exactly a time of great financial trouble in America (as the depression was).<br /><br />Now is the time to remove the rosy-coloured glasses, in the midst of a new era of recession and poverty in America, and see that this powerful story still rings true, is as timely and relevant as ever, in its updated format.<br /><br />Yes, class divide is the major theme here. Stella is among the working poor, single, with big dreams but little hope of realizing those dreams. She works in a bar, doesn't have much money, lives in a crummy apartment. You get the drift. In the morning, she doesn't really want to get out of bed. On her wall, pictures of movie stars she idolizes.<br /><br />A man sees her dance at the bar. He's wealthy, educated, from one of those upper class families that has nothing in common with Stella's. His major concern is what ivy league college to attend, her's is how to pay the rent, how to be 'happy.' They have an affair. They like each other. Stella ends up pregnant. Stella tells the guy the news. His response? "How about an abortion?" She replies, "I just wanted a room full of balloons." He supplies the balloons, and the proposal, but she sees his heart is not in it, and has too much pride to accept. She sends him packing.<br /><br />Her daughter is eventually torn between the two lifestyles--the love she has for her mom and the advantages and happiness and love held out to her by her wealthy father. Stella, alone and unloved, and not wanting her daughter to become as unhappy as her someday, makes the ultimate sacrifice. She gives up the only love and happiness she has ever known to ensure the happiness of her daughter, and perhaps live vicariously, and with hope, knowing that at least her daughter found something to live for.<br /><br />Now, for the movie. Everything is right about it. Beautiful score, artful cinematography, great set design (contrast between the two lifestyles; the messy apt. and the decorated mansions), wonderful and heartfelt performances by the whole cast, with Bette Midler, in particular, Oscar-worthy.<br /><br />This is a film which is much more significant and well-made than you've been led to believe.
1	.and to connect with genuine love.	It came by surprise. . .the impact & resoloution this film had on my automatic way of being reactive to people & situations. Most vividly was the stirring of the emotion anger. Much like the way a spoiled child would be when reacting to not getting their way. . .a temper tantrum if you will. Thinking I was hiding this anger from others was the most ridiculous farce of all. What was this costing me? Soooo much love. . .sooo many blessings. Now I'm present to how incredible humbling myself feels, and having an ongoing attitude of gratitude for life. . .for what is happening in the moment, without my wild expectations for life to be a particular way, the way I think life or people "should" be. This film has contributed to the freedom I now feel to connect with others, without limits & expectations. . .and to connect with genuine love. . .without fear of loss. . .just to love first, and accept what love is given.
1	No legal system will ever be perfect; but the current cry against asylum seekers in contemporary British tabloids comes from exactly the same pit of evil as the voices that put Lindy Chamberlain away.	This review contains spoilers for those who are not aware of the details of the true story on which this movie is based.<br /><br />The right to be presumed "Innocent until proven guilty" is a basic entitlement of anyone in a civilised society; but according to Fred Schepisi's partisan but sadly convincing story of a famous Australian murder trial, it was not granted to Lindy Chamberlain, accused of killing her baby. The story suggesting her innocence was unlikely (a dingo was alleged to have taken it), but those implying her guilt even more so, and there was no solid evidence against her. But the Australian public was transfixed by the possibility of her guilt, and the deeply religious Chamberlains appeared creepy when appearing in the media (and the media themselves, of course, were anything but innocent in this process). So although cleared by an initial inquest, they were later prosecuted and convicted. Although Chamberlain was eventually released, this shamefully only followed the discovery of new evidence "proving" their innocence, something no defendants should have to produce.<br /><br />'A Cry in the Dark' is well acted throughout, especially by Meryl Streep, who puts on a convincing Australian accent (at least to this Pom's ears) and manages keep Lindy sympathetic (to us) while still conveying how she managed to become a national hate figure. The scenes where she actually gets imprisoned are simple but heartbreaking, because we believe in the characters as real. <br /><br />Regardless of the accuracy of its portrayal of this story (something I can't comment on), the wider theme of this film will ring horribly true to anyone with a passing knowledge of the British popular press and its ruthless habit of appealing directly to their readership's least charitable instincts. No legal system will ever be perfect; but the current cry against asylum seekers in contemporary British tabloids comes from exactly the same pit of evil as the voices that put Lindy Chamberlain away. I'm not a religious man, but the Bible still contains some killer lines (if you'll excuse the pun). "Judge not lest ye be judged" is one of them.
0	The Romans were good in fighting in opened areas, one of their armies was completely destroyed by the Germans when they tried to fight in a forest, in this movie the Romans choose to fight in side the city, I mean get real.<br /><br />And by the way Cleopatra was from a Macedonian origin, which means a light skinned person.	Another rape of History<br /><br />This movie is a catastrophe; it just uses a historic story and makes a sweet love story, with bad acting and low budget production.<br /><br />The movie should be 1/3 the time, they just dragged the time to make a mini series.<br /><br />The battle scenes are so stupid and illogical, the solders log stupid, the costumes a catastrophe. The Romans were good in fighting in opened areas, one of their armies was completely destroyed by the Germans when they tried to fight in a forest, in this movie the Romans choose to fight in side the city, I mean get real.<br /><br />And by the way Cleopatra was from a Macedonian origin, which means a light skinned person.
1	Casper yells to Ferdie that the hunter and the dogs are gone and that everything is fine.	This a Casper the Friendly Ghost short from my childhood, and I re-watch it on YouTube (Thank GOD! for You Tube); after that I love this short, and it is one of my favorite Casper shorts.<br /><br />I love how the short starts off spooky with Frank Gallop's haunting narration; until we get to see Casper sitting by his tombstone in the cemetery, reading. While every ghost rose from the graves to "boo" people, Casper decides to leave in search for a friend. But in trying to make a friend, anyone who sees Casper runs away. Poor Casper sat on a log and weep; until a little fox cub comes up an nuzzles him. Casper and the little fox quickly bond and he quickly names the cub Ferdie and considers him to be his very best friend. <br /><br />Casper and Ferdie's relationship is put in tremendous jeopardy however when Casper is not keeping a close eye on Ferdie while they are playing a game of Hide and Seek. While Ferdie is hiding a hunter and two of his hunting dogs come and try to kill little Ferdie and Ferdie is running as fast as possible until he is out of breath and starts panting. While the hunter is firing gunshots towards Ferdie Casper notices they are trying to kill him and flies in the hunter's direction and pleads that the hunter leaves Ferdie alone. And the hunter and dogs are terrified of Casper. Casper yells to Ferdie that the hunter and the dogs are gone and that everything is fine. But Casper sees Ferdie's body is not moving and asks if he is OK. When Casper sees Ferdie has died he starts mourning in pain because he lost "the only friend he ever had in his whole life." Casper returns back to the cemetery where he has buried Ferdie and has made a gravestone for him next to Casper's gravestone. Casper continues mourning in pain until he sees that Ferdie has resurrected as a ghost himself. Ferdie starts licking Casper on his cheek. Casper screams for joy because he has been reunited with Ferdie.<br /><br />Overall, it is a really good short; though surprisingly disturbing, showing death in a family-oriented cartoon.
1	(Even Shakesspeare, after all, can be improved upon, now and again -- and if that be treason, make the most of it!	I don't pretend to be an authority on actors who have played Othello, but I've never witnessed a performance of the play, on film or on stage, wherein Othello was portrayed with more humanity and authenticity.<br /><br />According to the biographical notes, Fishburne never received any professional training as an actor. Perhaps this explains why his acting, in this beautifully edited film, comes over as so believable and so powerful. Instead of chewing the scenery in the approved fashion for such high-powered roles, Fishburne's portrayal is focused more on Othello's love for his wife, and on his profound sadness at her supposed betrayal, than on violence and vengeance. In a word, the performance is understated, and made far more impressive by Fishburne's extremely intelligent interpretation than it otherwise would have been.<br /><br />The acting throughout is superb, and the (abridged) speeches gain grace from their light editing. (Even Shakesspeare, after all, can be improved upon, now and again -- and if that be treason, make the most of it!
1	This is one of those movies that kids will want to watch over and over again and one that parents won't mind complying with.	This is a movie I had never even thought of seeing until my 3 year old spotted it at the video store and grabbed it after liking the cover picture of the animals on Nabooboo Island. We got it and have watched it repeatedly since; in fact we've rented it several times since. There are very few non-animated movies that my son will watch and pay attention to; what a nice change from Dumbo and the Little Mermaid. The acting is outstanding, the songs are compelling, they get deep into your head and you can't help but singing along. The storyline, while specifically about WW2 is timeless in it's own way and there is something new to see every time you watch. I've heard it compared to Mary Poppins, but I think they are two very different movies, both excellent, but somehow my son has no interest at all in Mary Poppins. This is one of those movies that kids will want to watch over and over again and one that parents won't mind complying with. There are days we watch it before nap time and bed time and I don't feel that groan coming that comes when he wants to repeat any other movie.
1	What no one at the fight knows is that Bob is the champ, so he's able to beat Jack--though it takes him some work.	'One-Round' Jack Sander is called that because he's a carnival boxer who fights any man in the audience. If they can last one round, they win a prize--a popular way to draw customers into traveling shows long ago. Jack is in love with the ticket girl, Mabel, though her head is quickly turned when Bob Corby enters the ring to try his chances with Jack. What no one at the fight knows is that Bob is the champ, so he's able to beat Jack--though it takes him some work. As a result, Bob asks Jack to become his sparring partner and give up the carnival circuit. Later, Jack improves so much that he, too, becomes a legitimate boxer. Slowly, he works his way up the rankings until he's nearly ready to take on the Champ.<br /><br />In the meantime, the Champ and Mabel start running around behind Jack's back--even though by now Mabel has married Jack. So, when the final fight occurs between Jack and Bob, it's very personal and Jack is ready to kill him. Is he good enough? Will rise justifiable rage against Bob help or hinder his performance? Tune in and see.<br /><br />This film was directed by Alfred Hitchcock and while today this sort of film seems strange for a director known for mystery-suspense films, back in the 1920s, Hitchcock had no fixed genre which he directed or wrote (he did both for this film). In fact, in many ways this film is more indicative of Hitchcock's silent style, as a somewhat similar plot came up in one of his next silents, THE MANXMAN (also starring Carl Brisson as the wronged husband). So, while this seems a lot like a standard boxing film of the day, it was not a radical departure for this great director--even with its rather formulaic ending.<br /><br />Overall, while a bit predictable and having Ian Hunter playing a boxing champ seems silly, the film works well. While far from a perfect silent, it's well worth seeing and packs a nice punch.
1	(Long live romantic comedies...)	Rain or shine outside, you enter a movie house. It makes you happy. (If not, come right out.) Lights go off. You settle down with a bar of ice cream. Moving pictures begin to flicker on the screen. You feel content. In the dark, you are back in the beginning of time. Sitting around the campfire...looking at the modern version of the flickering flames 24 times per second and sharing the joy of discovering the unknown turns and twists of the scenario with rest of your clan/spectators.<br /><br />Those who are not happy with themselves, should not write comments. (Long live romantic comedies...)
1	I encourage as many people to watch this masterpiece as much and as soon as possible.	I saw the movie before I read the Michelle Magorian book and I enjoyed both. The movie, more than the book, made me come close to tears on several occasions. This film touches the deepest points of the human soul and never lets go. I encourage as many people to watch this masterpiece as much and as soon as possible. I give it ten stars.
1	This amounts to another extreme departure from today's very literal fare, where visuals only seem to count when they excite the audience.	(No need to recap the plot, since others have done so already.)<br /><br />It's understandable that many viewers find fault with the film, raised as we are with the slam-bang sensurround of today's cineplex experience. Against that background, a movie like Ecstasy appears to have wandered in from another planet. I think there are several worthwhile reasons why.<br /><br />Most importantly, the film unfolds poetically, as the camera pans slowly over surrounding hills, trees, clouds, etc., providing a serene and lyrical sense of a natural world that integrates the man and woman into its fold. Together these reveal a style and dimension almost totally missing from today's technology-driven cinema, where rapid-fire editing works to divert audience attention and not to concentrate it. Additionally, the story is conveyed by eye and not by ear, with almost no dialogue to explain what's happening. This amounts to another extreme departure from today's very literal fare, where visuals only seem to count when they excite the audience. But perhaps most unsettling-- the movie is sometimes eerily quiet, not in the sense that silent films are quiet since we expect them to be. But in the sense that the characters seldom speak when we expect them to. Thus, the burden of the story is shared between the film-maker and the viewer. The former must choose his visuals artfully so as to convey the narrative, while the latter must think about those visuals, since they're not going to be explained.<br /><br />None of this is intended to belittle today's film-making. It's simply to point out that a movie like Machaty's comes out of a very different aesthetic from the one we have today. I don't claim either to be any better or worse. However, I do claim that Ecstasy represents a perspective sorely missing from today's movie-going experience, where such 'contemplative values are routinely dismissed as slow and boring. <br /><br />The film itself is no masterpiece, though at times it reaches artistic heights, as in the beautifully composed beer-garden scene with its final crane shot rising to reveal the exquisite tableau below. The slow pans of the countryside with its pantheistic celebration of life, nature, and regeneration are also wonderfully expressed. These are the kind of scenes that don't overwhelm you, but instead-- given half-a chance-- accumulate quietly into an experience as memorable in its own way as the spine-tingling variety of a "Jaws". <br /><br />On the other hand, the film is sometimes heavy-handed, as when Machaty piles on the imagery, particularly in the final, ode-to-labor sequence. It's hard to know what to make of this rather disruptive presence. Perhaps the symbolism has to do with the heroic dimension that hard work holds for the love-lorn hero and people in general-- a theme then being promoted by the influential Soviet cinema. Still, its presence here is rather tediously over-done.<br /><br />Anyhow, I've got to admit that I tuned in initially to see the gorgeous Hedy LaMarr in the buff. But now I have to admit that in the process I also got a lot more than just a peek-a-boo romp in the woods.
1	From what I have read in the net, they were trying to reach the female population since BSG reached way more men, and at least in my case it worked.<br /><br />However, I suggest that if you are trying to watch the show do it from the beginning starting with the Pilot.	I haven't seen BSG, I tried to watch it once in the middle of the show but couldn't get into it. However, I saw Caprica Rebirth yesterday I felt a little lost, so I decided to watch the Pilot today and I must say I was pleasantly surprised. I think this is a promising show and the only side effect it had on me is that now I want to watch BSG as well.<br /><br />But what I really liked is that I didn't have to be a hardcore BSG fan to understand what's going on in Caprica. From what I have read in the net, they were trying to reach the female population since BSG reached way more men, and at least in my case it worked.<br /><br />However, I suggest that if you are trying to watch the show do it from the beginning starting with the Pilot.
1	Her edges are really hard.	I saw the movie recently and really liked it. I surprised myself and cried. This movie is in the same niche genre as "Away from Her" - or even "The Bucket List" but handles the whole aging theme with incredible authenticity. It's really really tough to have the main character as unlikable as Hagar. The director does a masterful job with the challenge. Hagar's hard to understand. Her world has hard edges and she isn't a warm endearing woman at all.<br /><br />The first scene gets this across without any compromise. Hagar (Ellen Burnstyn) is being taken to a nursing home by her son and daughter-in-law. She figures it out en-route and freaks out. Her edges are really hard. She is mean. She is belittling and selfish. She is a stone. I didn't like her - not even a little bit.<br /><br />Throughout the course of the movie, we get insight. We find out why she doesn't like petunias, why she favors one son over the other, how her losses have formed her character... I started to see the angel... and I started to like her. I especially liked her when she poured out her secrets to the boy in the shack. Ellen Burnstyn, you are a brilliant actor. Kudos. Kudos. Kudos. What a scene!<br /><br />This isn't a "feel good" movie, but it is certainly a movie that brings the viewer to empathy. I understand more clearly that hard edges in a person's life are there to protect, they are there for a reason...<br /><br />Hagar isn't my mother - she isn't even my mother-in-law or neighbor... but parts of her are present in many women (and men) in my life. Those parts somehow make more sense to me now that I've watched The Stone Angel.
1	There really were a lot of clever jokes in it.	One of the best if not the best rock'n'roll movies ever. And it's not just mindless fun. There really were a lot of clever jokes in it. Of course I love the Ramones. But with all the "anarchy" and the "I hate high school" themes, the film doesn't at all take itself too seriously,which is what's great about it.<br /><br />I first saw the movie in the Spring of 1980, and I saw it again recently. Since I went to high school in the late 1970's, it made me kind of nostalgic. <br /><br />Like I said, this film doesn't take itself that seriously and isn't pretentious like so much other teen fare of the seventies, eighties, and nineties. And to speak of, it's not really dirty or disgusting either. Only PG rated. That's rare for a movie in this category. A great cult classic and a truly incredible time capsule.
0	Go to the forums on this film and read where cast members try to act like they are seeing the movie for the first time.	I cannot vote on this because I wouldn't watch garbage from these people. They got my money with another movie (Mr. Jingles) and I swore it would never happen again. I feel it's my civic duty to help people stay away from this trash. Go to the forums on this film and read where cast members try to act like they are seeing the movie for the first time. One guy even responds to himself ...using the same name! There are shills in the forum that say it's as good as Shawshank Redemption and Citizen Kane...Not even close (by no means). If this is the company's 2nd movie, it should be better than the first. That means the 3rd movie should be a lot better. Not so, I've seen it. All I want to know is how you distribute this trash using the same names all the time. Having fun with friends and making a movie over the weekend is fine...but don't try to market that trash!
0	Do not waste your time with this movie.	This movie was absolutely terrible. I can't believe I paid to see it in the theatre. I wouldn't watch it on free cable t.v. I'm surprised that Joe Magtena even made it. Do not waste your time with this movie.
1	Another problem with this movie and other Dirty Harry movies, at times they almost seem to be advertisements for guns.	I liked nearly all the movies in the Dirty Harry series with the exception of the one I think is titled "Enforcer". "Deadpool" was a bit weak in areas too, but I still enjoyed it. This one is one of my favorites of the series, if nothing else for the great line of "Go ahead, make my day". This one also features an interesting albeit familiar plot of someone killing those that have done her wrong. Just think "Magnum Force" with less mystery about who is behind the killings and you have your plot. Granted there is a bit more than that as this one does feature a very nice final showdown at an amusement park. It also features Dirty Harry getting a bulldog as a gift and it tripping up Sandra Locke in a rather humorous scene. The only question that remains is why Clint Eastwood had to have the rather mediocre actress Sandra Locke in so many of his movies. She brings the score down a point every time even when overall the movie is enjoyable to me. Granted she is not to bad here, but her character could have been so much better by someone else. Another problem with this movie and other Dirty Harry movies, at times they almost seem to be advertisements for guns. I like guns as much as the next person, but do we really need scenes of him explaining all the different strengths of his newest weapon and how many bullets it holds? Still, very nice entry into the Dirty Harry series of movies.
1	Romantic in it's finish, all things turn out as they should be.	This is a beautiful movie filled with adventure. The Genii in the bottle is a classic scene. Romantic in it's finish, all things turn out as they should be. I saw this first as a child and have remembered it as a fantasy I wished was true.
1	Good performances from all around, especially from Jeremy Natham, Lucy Liu and Nigel Bennett.<br /><br />I highly recommend this film!	This movie is about this wimpy guy who decides to become a spy for a glamorous high tech company named Digicorp. This wimpy guy, Morgan (Jeremy Northam) is unhappy with his miserable suburban life and his demanding wife so he decides to become a spy. He is suppose to go to conventions from other high tech companies and find out all the companies' plans. Instead, Morgan finds himself attracted to a beautiful woman (played by Lucy Liu) and pretty much being double-crossed by these two companies that force him to become a double agent. How will Morgan get himself out of this? Can he trust the beautiful but mysterious Rita Foster (played by Lucy Liu)? And more importantly, can Morgan make it out alive? Wow! What a nifty movie! I was completely sucked in after 15 minutes of watching this movie. It is very suspenseful and you can feel Morgan's fear and confusion as he is doing his best to stay alive. The scene where they put this horrible contraption on Morgan's head to brainwash him is brilliantly creepy and frightening. Morgan slowly goes through a personality transformation that is not so readily apparent until you think about it after the film is finished. From a wimpy guy with bad hair and glasses, he turns into a man actively fighting for his life.<br /><br />The ending, wow, the ending is incredible! The twist is so much fun! It left me gasping and cheering like crazy! Good performances from all around, especially from Jeremy Natham, Lucy Liu and Nigel Bennett.<br /><br />I highly recommend this film!
1	So many classic one liners, stories, and segways..<br /><br />The drunken uncle at the BBQ, Gi Joe, Mr T, goony goo goo, ice cream man, you say any of these things to anyone who has seen this performance and I'll bet you dollars to doughnuts they will not be able to keep a straight face and will burst out in laughter, or recite the rest of the dialogue from the act.<br /><br />Pure classic!!	If you haven't seen this, you do not know what you are missing. The first time you do, you will litteraly be in pain lying on floor throwing up from laughing so hard, and having probably wet yourself as well.<br /><br />It is THAT funny. There hasn't been a single comedic performance to this date that I have seen that tops this or even comes close. So many classic one liners, stories, and segways..<br /><br />The drunken uncle at the BBQ, Gi Joe, Mr T, goony goo goo, ice cream man, you say any of these things to anyone who has seen this performance and I'll bet you dollars to doughnuts they will not be able to keep a straight face and will burst out in laughter, or recite the rest of the dialogue from the act.<br /><br />Pure classic!! Shame you can't get it on DVD..<br /><br />Rating 10+ out of 10
0	Some of my fellow reviewers around here compare the film and particularly Sean Ellis' style with the repertoires of David Lynch, Stanley Kubrick and even Alfred Hitchcock, but that is way, way Â WAY too much honor.	If the myth regarding broken mirrors would be accurate, everybody involved in this production would now face approximately 170 years of bad luck, because there are a lot of mirrors falling to little pieces here. If only the script was as shattering as the glass, then "The Broken" would have been a brilliant film. Now it's sadly just an overlong, derivative and dull movie with only just a handful of remarkable ideas and memorable sequences. Sean Ellis made a very stylish and elegantly photographed movie, but the story is lackluster and the total absence of logic and explanation is really frustrating. I got into a discussion with a friend regarding the basic concept and "meaning" of the film. He thinks Ellis found inspiration in an old legend claiming that spotting your doppelganger is a foreboding of how you're going to die. Interesting theory, but I'm not familiar with this legend and couldn't find anything on the Internet about this, neither. Personally, I just think "The Broken" is yet another umpteenth variation on the theme of "Invasion of the Body Snatchers" but without the alien interference. "The Broken" centers on the American McVey family living in London, and particularly Gina. When a mirror spontaneously breaks during a birthday celebration, this triggers a whole series of mysterious and seemingly supernatural events. Gina spots herself driving by in a car and follows her mirror image to an apartment building. Whilst driving home in a state of mental confusion, she causes a terrible car accident and ends up in the hospital. When dismissed, Gina feels like her whole surrounding is changing. She doesn't recognize her own boyfriend anymore and uncanny fragments of the accident keep flashing before her eyes. Does she suffer from mental traumas invoked by the accident or is there really a supernatural conspiracy happening all around her? Writer/director Sean Ellis definitely invokes feelings of curiosity and suspense in his script, but unfortunately he fails to properly elaborate them. "The Broken" is a truly atmospheric and stylish effort, but only after just half an hour of film, you come to the painful conclusion it shall just remain a beautiful but empty package. There's a frustratingly high amount of "fake" suspense in this film. This means building up tension, through ominous music and eerie camera angels, when absolutely nothing has even happened so far. By the time the actually mysteriousness kicks in, these tricks don't have any scary effect on you anymore. Some of my fellow reviewers around here compare the film and particularly Sean Ellis' style with the repertoires of David Lynch, Stanley Kubrick and even Alfred Hitchcock, but that is way, way Â WAY too much honor. PS: what is up with that alternate spelling; the one with the Scandinavian "Ã¸"
0	Believe me folks there are many new releases out there that are much, much better.	Having just wasted a couple of hours watching this and for 80% of that time in complete disbelief, I can give this garbage the turkey of the year award, no problem. To say the plot was unbelievable is some big understatement. Frankly I am lost for words to describe this utter tripe. Not only are the characters completely and utterly without any semblance of originality (this sort of stuff has been done much better in dozens of 'serial killer flicks')but the acting was dire. For those who pay to see this, I hope you get your money back, for those who were paid to do this, I hope you GIVE your money back. Believe me folks there are many new releases out there that are much, much better. Go see.
1	Even in this role, Carter has a certain charisma and likability.	A bit quirky and bordering bad taste; but intelligent enough to be worthy of watching. A wheelchair-bound young woman Jane Hatchard(Helena Bonham Carter)is teamed with a reluctant caregiver, Richard(Kenneth Branagh). Richard is an artist that daydreams of human flight. He builds an airplane in his garage and intends to fly it. He wants to resurrect his own troubled life by taking care of the independent, dying Jane, who suffers from an neurological disease that has all but left her speechless and very little motor skills. Wheelchair-bound and full of spirit, her last dying wish is to loose her virginity. She offers herself to Richard, who won't help her directly; but is willing to rob a bank in order to pay a gigolo to do the deed. I found this flick ambitious and humorous. Even in this role, Carter has a certain charisma and likability.
