LABEL	SENT	DOC
1	"Sometimes One Dream is bright enough to light up the sky."	1.) This movie was amazing! I watched it while I was in the town next to the one where he grew up! I went and saw the buildings that the story took place in. Overall, I loved this movie, One of Jake Gyllenhaal's best!! Also- my favorite parts were the science fair, and all the times with his father. They were so sad, it seemed. Homer wanted to follow his dream and his dad didn't seem to care one way or another. That tag line is true. "Sometimes One Dream is bright enough to light up the sky." 2.) The way this movie was shot was impeccable, it was all so believable that it could have been recorded during the 1950's. Dress was accurate and they had their slang down too. Definitely recommend this movie!
1	When Muni becomes a man of property he takes a Chinese second trophy wife who causes him a lot of grief.	What Irving Thalberg did in making this film today would never be attempted again. Making a Chinese story with occidental players even if they are of the caliber of Paul Muni, Luise Rainer, Charley Grapewin, and Walter Connolly among others.<br /><br />Perhaps it's partly because the story was written by a westerner, Pearl Buck who got a Pulitzer Prize for her novel in 1932. Ms. Buck, daughter of Chinese missionaries, probably brought China closer to the consciousness of America than any other person. Not the political struggles of China, but the lives and toil of the every day people we find in The Good Earth. Unfortunately later on, Pearl Buck became an apologist for the Kuomintang China of Chiang Kai-Shek in all its virtues and excesses. The rest of her literary output never matched The Good Earth.<br /><br />In The Sundowners there is a great description of comparing China to Australia by Peter Ustinov. When asked the difference, Ustinov said China was very big and very full and Australia was very big and very empty. That's what you see in The Good Earth, China very big and very full of people, more than she can deal with at times.<br /><br />The Good Earth tells the story of Wang Lung (Paul Muni) as a young man who purchases a wife from a large house where she was a slave. The woman O-Lan (Luise Rainer) bears him two sons and sees him through all the good times and bad they have, drought, famine, revolution, and a climatic locust plague.<br /><br />Luise Rainer won the second of two consecutive Oscars for portraying O-Lan. She may have set some kind of record in that it has to be the leading player Oscar performance with the least amount of dialog. Everything she does practically is done with facial expressions, her performance could have been on a silent film with very minimal subtitles. I think only John Mills in Ryan's Daughter had fewer words and he was playing a mentally retarded man.<br /><br />Muni is not always appreciative of how supportive she is in that male dominated culture. Rainer helps in the field, bears and raises the kids, does the housework. When Muni becomes a man of property he takes a Chinese second trophy wife who causes him a lot of grief. Still Rainer stoically bears it all. Still Muni is not a bad man and it's a tribute to the film and his acting and Buck's writing that you don't hate him and the culture gap is bridged. <br /><br />We've got a group of oriental players now who do more than just Kung Fu movies. I'm surprised The Good Earth of all films has not been remade at this point. I'll bet the Chinese government would even let some American company do it on an actual location.<br /><br />Till then we've got this great classic to appreciate and enjoy.
0	Cary's usual charm and effortless comedy are AWOL from this entire movie; he comes across as strained, bored, and just not himself.	As an avid fan of Cary Grant, I expected to watch this movie and howl with laughter, as AMC billed it as a comedy. I have never been more disappointed with a film! Cary's usual charm and effortless comedy are AWOL from this entire movie; he comes across as strained, bored, and just not himself. Mississip's character ranks among one of the worst stereotypes I have ever witnessed - his accent is terribly exaggerated (and incorrect, according to which part of Mississippi he claims to hail from), and whenever he does deliver a line, it's several decibels higher than any other cast member. Mississip tried to make himself stand out in the film as a lovable, country-bumpkin goofball, but in the end, he manages only to detract from the already weak plot. Mansfield looks more like an obscene blow-up doll than a Hollywood sex kitten, and while she was never known in Hollywood for her acting ability, this film screams that she never had that ability to begin with. Ray Walston's character was sugary and ultimately contrived. For four men on shore leave, it was the tamest leave I've ever seen. I watched this nightmare until its very end, and while I won't spoil that for anyone, I will tell you that it's the most absurd you'll ever see. The film tries to spark patriotism and a sense of debt to the fighting men, but the film misses that point totally because of its weak plot line and weak cast. Sorry, Cary!
1	The music of Pakeezah is amazing, all the more if you can understand the sublime poetry, and is definitely one of those "OMG, 5 minutes another song" movies.	Besides the fact that it was one of the few movies that I ever shed a tear over (bye-bye manhood), this is one of the most beautifully crafted Indian films that has ever been made. From the finely crafted sets, to those haunting looks Meena Kumari gives, no one can ever forget it. The music of Pakeezah is amazing, all the more if you can understand the sublime poetry, and is definitely one of those "OMG, 5 minutes another song" movies. You get the feeling of how trapped Sahibjaan is in among all the amazing jewelery she wears and fountained court yard she casually walks past.<br /><br />A parody of all the dreams you've ever had..........
1	In reality it is almost solely a vehicle for Arthur Askey, one of the most popular names in British comedy and light entertainment for over four decades.<br /><br />Perhaps his incessantly cheerful, exuberant and essentially good-natured humour comes as a bit of a culture shock to many accustomed to the sour and cynical flavour of much British comedy of the past twenty five years.	I have seen the recent Region 2 DVD of this movie displayed in the "horror" section in an Oxford Street store and also advertised as a "classic thriller". In reality it is almost solely a vehicle for Arthur Askey, one of the most popular names in British comedy and light entertainment for over four decades.<br /><br />Perhaps his incessantly cheerful, exuberant and essentially good-natured humour comes as a bit of a culture shock to many accustomed to the sour and cynical flavour of much British comedy of the past twenty five years. However there are still those who appreciate his lively and cheery persona and total avoidance of pathos. Askey was an idol of the great Tommy Cooper who frequently borrowed the "self-strangulation" gag that Arthur attempts to entertain the stranded passengers with.<br /><br />There is a striking, rare appearance by the under-rated Linden Travers, who makes an impact as the mysterious Julie.
0	Had a cameo by the actor that played the chief on Get Smart	I watched Written on The Wind starring Rock Hudson,Lauren Becall,Robert Stack & Dorothy Malone- Robert Stack was terrible- just bloody horrible- he was supposed to be a charming jet-setting millionaire- instead he came off like a jerk from the word go- the plot was stupid and overwrought and the 3 "romantic" leads had no chemistry. Somehow Dorothy Malone won an Oscar for best supporting actress- although her campy tramp character was boring- think the older sister from Splendour in The Grass filled with malice and bitterness and lacking charisma. Director Douglas Sirk has the entire cast overact their way through dialogue that felt forced and the end result was a waste of 99 minutes. Had a cameo by the actor that played the chief on Get Smart
0	)<br /><br />What a mess.	I agree strongly with some of the other critics of this film. I found it incredibly silly (at best) and downright misleading, misinforming and harmful (at worst). Like others, I found this film to be an awful mix of "real" science and pseudoscientific, New Age propaganda. <br /><br />As a psychologist, I was especially offended by Candace Pert's contributions. True, I was not a fan of hers before this film, but her discourse on the "consciousness" of cells was one of the best examples of taking a term ("consciousness") that has a predictable meaning to most people and using it in such a distorted manner as to cause it to obscure rather than clarify. It is an old Orwellian mind-f**k that the master himself described so well in his superb essay "Politics and the English Language." To refer to "consciousness" in this manner--indeed, to refer to this film as "based in science" in general (which is its clear intent)--is to use language in the same manner employed by Stalin when he labeled his slave-states "democratic republics" and Hitler when he called his party a "socialist workers" movement.<br /><br />I don't claim to really understand quantum physics. I know enough about it to know that to really understand it would take considerable study. Ah, but we Americans do love "instant enlightenment," and that's what this mistake of a film tries to accomplish. If it ASKED questions, that would be one thing, but it clearly attempts to ask and ANSWER them, which no film could possibly do simply because we are far, far away from the answers (if they indeed exist).<br /><br />By the way, ethically this film needed a disclaimer about the association of several "expert commentators" with the Maharishi Mahesh Yogi (and TM), not to mention J.Z. Knight, who often speaks in her "Ramtha" voice. (I'm always amazed at this channeled 10,000 year-old Atlantean superman's grasp of 21st century concepts and terminology. But then again, this film argues that the past, present and future are all one and the same, so if Ramtha existed in Atlantis 10,000 years ago, I suppose he could exist now and tomorrow. Only, then how come his financial advice has been so incredibly bad for his followers? Oh, I forgot, I'm the creator of "good" and "bad" advice, so it's all my fault, not Ramtha's.)<br /><br />What a mess.
1	True there are many moments lifted but their told in new ways and there are distinct differences as well.<br /><br />Take for example, the usual comparison of Zechs Merquise and UC Icon Char Aznable.	The second alternate Gundam universe tale (G-Gundam being the first), Gundam Wing is yet another different view into the Gundam verse. The familiar elements are found but Gundam Wing is actually different then its counterparts. The biggest being the Gundams are nothing more than terrorists combating one lone organization. In truth, the series doesn't really become a show about war until episode 7 but in truth the real conflict, the Eve Wars, don't happen until the later episodes. <br /><br />The greatest positives of this series are it's characters. All the main characters are fleshed out throughout the 49 episode run and you can really sympathize with each of the roles their put in. Another great plus is the fantastic character and mecha design of the series. The designs put some of it's other Gundam counterparts to shame. <br /><br />One of the biggest criticism of this series is how many die hard UC fans claim rip off of the original UC saga. Why Gundam Wing gets this rap when the more apparent UC clone of Gundam Seed is out there is beyond me. True there are many moments lifted but their told in new ways and there are distinct differences as well.<br /><br />Take for example, the usual comparison of Zechs Merquise and UC Icon Char Aznable. Throughout the series, Zechs is more the outcast in the Alliance and in ways OZ as well, while the Red Comet was shining symbol of Zeon. Another big difference is the fact Zechs loses a lot soldiers under his command hence the other nickname he's given in the early episodes: "Killer of his own men." Char isn't given this label. <br /><br />The problems with this series isn't the philosophy mumbo jumbo but two problems. The first is the reused animation footage of the Gundams attacks. Sure it's fun seeing Heavy Arms attack tanks, MS, and planes the first time. But on it's fourth re-use scenes like this do get old. <br /><br />The second problem is that the entire series is supposed to take place during an entire year. If you really think about all the events springing in the series, a lot happens in just one lone year. <br /><br />But I guess you can easily dismiss this fact when ignoring the intro's first lines every so often. As it ranks, this is probably the best of the Alternate universe Gundam tales and a great introduction into the Gundam world. After all, this was the very first Gundam anime to air in the US television.
0	He serves as a father figure to young immigrant Danny De La Paz (as Benny Romero), who wants Mr. Savalas to be best man at his impending wedding.	Chesty gringo Telly Savalas (as Frank Cooper) is a US-Mexico "Border Cop". He serves as a father figure to young immigrant Danny De La Paz (as Benny Romero), who wants Mr. Savalas to be best man at his impending wedding. Savalas is tough, but boss Eddie Albert (as Commander Moffat) may be tougher. Tough is what you need to stop smuggler Michael V. Gazzo (as Chico Suarez). Alliances may be in flux.<br /><br />If you find the possibility of hearing "Kojak" and "Oliver Douglas" uttering expletives to be repulsive, you ought to steer clear of "The Border". If not, you may not have the stomach for the "realistic" cow slaughtering scene. Although it doesn't end up being worth much, Mr. De La Paz and Cecilia Camacho (as Leina) steal the show. <br /><br />** The Border (1979) Tony Richardson ~ Telly Savalas, Danny De La Paz, Eddie Albert
1	And there's Edward, who isn't sure what life he wants to lead.	I laughed a lot while watching this. It's an amusing short with a fun musical act and a lot of wackiness. The characters are simple, but their simplicity adds to the humor stylization. The dialog is funny and often unexpected, and from the first line to the last everything just seems to flow wonderfully. There's Max, who has apparently led a horrible life. And there's Edward, who isn't sure what life he wants to lead. My favorite character was Tom, Edward's insane boss. Tom has a short role but a memorable one. Highly recommended for anyone who likes silly humor. And you can find it online now, which is a bonus! I am a fan of all of Jason's cartoons and can't wait to see what he comes out with next.
1	So many movie reviews go on about how disturbing or terrifying a film might be but you can believe all those who have posted on this board, this really is incredibly powerful stuff.	I gave this film an 10/10 with some reluctance as it's hard to praise something that so haunted and terrified me for years. The sheer menace on the woman in black's face is just pure horror and the accompanying music just worsens the dread. <br /><br />I saw this when it was first on TV when I was 10 and it really did disturb me for years. I'm fascinated by the fact that so many other users have said this too. So many movie reviews go on about how disturbing or terrifying a film might be but you can believe all those who have posted on this board, this really is incredibly powerful stuff. I mean I really like horror films and generally find them quite funny more often than not, but this really is menacing and will probably disturb most people. I haven't seen it since I was 10 and I'm tempted to watch it again but fear I might have some sleepless nights. I can't quite put my finger on what it is exactly, but I think it's something to do with the fact that fear is the Woman's greatest weapon and that we, as viewers, are just as susceptible as we feel the fear so intensely. It's remarkable that other viewers' feelings are so unanimous.<br /><br />I've also seen the stage play, which was an excellent production...but nothing can compare to this.
1	This lady is in the same league as the late Ella.	No message. No symbolism. No dark undercurrents.Just a wonderful melange of music, nostalgia and good fun put to-gether by people who obviously had a great time doing it. It's a refreshing antidote to some of the pretentious garbage being ground out by the studios. Of course ANYTHING with the incomparable Judi Dench is worth watching. And Cleo Laine's brilliant jazz singing is a bonus. This lady is in the same league as the late Ella. This goes on my movie shelf to be pulled out again anytime I feel the need for a warm experience and a hearty good natured chuckle. Just a wonderful film!
1	I can understand why this might not appeal to all palates.	...On stage, TV or in a book, 'The Woman in Black' is an outstanding ghost story. Other reviewers have already said just about all there is to say about this film, but I thought I would add my belated little review too. The made-for-TV movie has a deliberately slow first act, which chronicles the main character Arthur as he goes about his business as a solicitor in 1920s London. I can understand why this might not appeal to all palates. Nevertheless, for me, I love this British-style of storytelling similar to any of the BBC's "Ghost Story for Christmas" adaptations of the great M.R. James' work. In the second act, the ghost story kicks in as Arthur is sent to the provinces by his boss, to tidy up the affairs of a deceased client. The third act relentlessly builds up to a spine-tingling conclusion... As a Londoner, I have seen the play. I own the book, DVD-R and have the unabridged audio book on my iPod, too. What is sure for me, 'The Women in Black' on any medium is a ghost story with few equals. It is about time that we had a legitimate region 2 DVD release.
1	Instead they chose to effect the wholesale forcible removal of the native population.	This well conceived and carefully researched documentary outlines the appalling case of the Chagos Islanders, who, it shows, between 1969 and 1971, were forcibly deported en masse from their homeland through the collusion of the British and American governments. Anglo-American policy makers chose to so act due to their perception that the islands would be strategically vital bases for controlling the Indian Ocean through the projection of aerial and naval power. At a time during the Cold War when most newly independent post-colonial states were moving away from the Western orbit, it seems British and American officials rather felt that allowing the islanders to decide the fate of the islands was not a viable option. Instead they chose to effect the wholesale forcible removal of the native population. The film shows that no provision was made for the islanders at the point of their ejection, and that from the dockside in Mauritius where they were left, the displaced Chagossian community fell into three decades of privation, and in these new circumstances, beset by homesickness, they suffered substantially accelerated rates of death.<br /><br />Following the passage of more than three decades, however, in recent months (and years), following the release of many utterly damning papers from Britain's Public Record Office (one rather suspects that there was some mistake, and these papers were not supposed to have ever been made public), resultant legal appeals by the Chagossian community in exile have seen British courts consistently find in favour of the islanders and against the British State. As such, the astonishing and troubling conclusions drawn out in the film can only reasonably be seen as proved. Nevertheless, the governments of Great Britain and the United States have thus far made no commitment to return the islands to what the courts have definitively concluded are the rightful inhabitants. This is a very worthwhile film for anyone to see, but it is an important one for Britons and Americans to watch. To be silent in the face of these facts is to be complicit in a thoroughly ugly crime.
1	The score is also terrific.<br /><br />Us this a predictable Hollywood film?	A Classic Hollywood Biopic is the best sense of the genre. Gooding and DeNiro both give spectacularly heartfelt performances in the two leads roles, and the supporting cast is uniformly excellent, with standout performances by Carl Lumbly and Michael Rapoport. <br /><br />The only "nit" I might pick is that Theron's role was unnecessary & distracting (not her performance which was fine, it's just that the film seemed to add two unnecessary scenes to accommodate her role.)<br /><br />Aside from that, the characterizations, dynamics, and action of the real-life story are riveting and unforgettable. The evolutions of the main characters and how what they experience evolves their beings are uniquely characterized by the performing artists. Despite the movie's extreme length, the pacing stays intact throughout. The score is also terrific.<br /><br />Us this a predictable Hollywood film? You bet. So, Mike Leigh addicts should subtract a star, but everyone else should enjoy mightily.
0	pretty much every joke is so simple that it can hardly be regarded as one.	irritating, illogical flow of events. pretty much every joke is so simple that it can hardly be regarded as one. no wonder the cinema was empty and people actually walked away, yes away. I stayed, since I was enjoying a wonderful ice-cream with nuts during the whole movie.
0	Add in even the slightest thought that the story might actually be close to something that might happen in the future and it becomes even scarier.<br /><br />This movie, and its sequels, didn't try to bring in the reasons why the tribulation happened when it did.	This is an interesting treatment of a subject that is quite controversial, (just read the other comments on this film). Apparently, you either love it or hate it and it seems most people make that distinction based on whether they believe the tribulation and end times will happen as portrayed in the movie.<br /><br />Basically, the film - and its sequels - were made for about $1.30 each. The production values are right down there with "Plan 9 From Outer Space" and the acting is about on the same level as "Glen or Glenda", (my apologies to Ed Wood). Putting aside the religious message, the story is as scary as they come. Add in even the slightest thought that the story might actually be close to something that might happen in the future and it becomes even scarier.<br /><br />This movie, and its sequels, didn't try to bring in the reasons why the tribulation happened when it did. "Left Behind" and "The Omega Code" tried to get in everything "Thief" did and to explain all the politics and maneuvering in the Middle East leading up to it. The net effect was "Thief" did a much better job on the scary part of movie, instead of spreading itself too thin trying to explain what was happening in the Middle East at the same time. <br /><br />Forget the politics and watch this movie, and its sequels, for what they are - horror stories. That they may be horror stories told, indirectly, by God makes them just that much more frightening. If it makes you think about the subject, it has done its job - even if you never believe.
0	The hardcore match between Edge and Mick Foley, also Vince Mcmahon against Shaun Michaels.	This had to be one of the most god awful wrestlemanias ever and is only saved by 2 matches. The hardcore match between Edge and Mick Foley, also Vince Mcmahon against Shaun Michaels. The main event between Cena and Triple H was a complete washout and to be honest I nearly fell asleep it was so actionless, the casket match was not worthy of having the Undertaker appear in it and the match between the Boogie Man and Booker T was a complete joke. If you are really a big fan of the WWE and have missed the early days of the WWF and the Wrestlemanias 17 and 19 you'll probably love this. But I found that this Wrestlemania left a lot to be desired.
0	The atmosphere this film is trying to evoke and the message and storyline never reaches the audience.	This movie proves that good acting comes from good direction and this does not happen in Ask the Dust. Colin Farrell is usually a fine actor but in this he is juvenile. Donald Sutherland comes across as an amateur. Why? Because the script is awful, the adaptation is awful and the actors seem bored and half hearted. The atmosphere of the movie is bad - I could only think when it would finish and I turned it off half way. The director has done a very poor job and even though I have not read the novel it is certainly a missed chance. The atmosphere this film is trying to evoke and the message and storyline never reaches the audience. In one word, it is a TERRIBLE film.
1	A middle-aged woman overcomes widow-hood by having a very carnal relationship with the boyfriend of her emotionally-weak daughter.	Kureishi hasn't exactly been blessed with movies that justify the quality of his writing. Recent adapted travesty's like 'Intimacy' have ruined great writing. But The Mother surpasses all his previous incarnations, eclipsing even My Beautiful Laundrette. A middle-aged woman overcomes widow-hood by having a very carnal relationship with the boyfriend of her emotionally-weak daughter. The fact that you believe all this is credit to the quality of the acting as it is to the finite gift of the writing. And in Daniel Craig we have a strutting, brash, gruff anti-hero who denies the audience to ever question why a young stud would contemplate bedding a sagging grandmother. Beautifully shot, the film fails only in the weak depiction of the peripheral characters, but as a study of inconceivable lust, it's a winner.
0	The whole 'Night of the Living Dead' sequence was extremely silly and quite unnecessary.	Would have better strengthened considerably by making it as a<br /><br />50 minute episode of the Outer Limits. Too much superfluous material and stuff like the chief bad guy looking like he'd escaped from The Phantom of the Opera didn't help. The whole 'Night of the Living Dead' sequence was extremely silly and quite unnecessary. After all, if the dead were to punish anyone for their sins, now remind me exactly who was killing everyone again?
1	Name me another movie where you can see all of that as well as Donald Sutherland singing a song like "They're Going to Find Your Anus On A Mountain On Mars."	This is one of the best movies I have seen in a long time. All of you who regard this movie as absolute sh*t obviusly are not intelligent enough to grasp all of the subtle humor that this movie has to offer. It shows us that real life and "ficticious" action can produce a winning combination. Also, as a romantic comedy, it has one of the most clever ways for two people to find each other. Name me another movie where you can see all of that as well as Donald Sutherland singing a song like "They're Going to Find Your Anus On A Mountain On Mars."
1	If not for those individuals, Madonna wouldn't have HAD a "Vogue" phase, I know that now.	I waited a while to post a review of this documentary because when I first saw it over 10 years ago, I wanted to think carefully about what I wanted to write. <br /><br />I found from a documentary standpoint that this is a darned good documentary. It did what it set out to do, show me something I had no idea about and kept me interested in this world it explored. I knew nothing of the Drag world and finding out about them and the "Balls" was just spectacular to me. These folks were just so talented with what they do and how they do it, for competition. The catty folks, the complainers (even I was angry when someone told the judge that the coat the Drag Queen was wearing wasn't a man's coat!), the jealous, it's all there like in every other competition. LIKE EVERY OTHER COMPETITION like it. Which I felt was a point.<br /><br />You had the older drag queen talking about how the Balls "used" to be compared to the newer drag queens who have changed the Balls and made more competition categories -- and even those who looked on knowing that the future of Balls would change even more when they were ready to walk the runway. It was interesting to hear that some of the contestants were living out on the street two minutes before the ball but came to compete, it was that important to them! Then there was sad stories, stories of who's "house" and "house mother" brought out the best and the brightest in competition. It was interesting.<br /><br />Now to add after 10 years of seeing this film, I lived through the so called 'Madonna' craze. I spotted a few familiar faces from this documentary who ended up with Madonna during her "Vogue" phase and rightfully so. If not for those individuals, Madonna wouldn't have HAD a "Vogue" phase, I know that now. Credit should be given where credit is DUE. Makes me wonder, if anyone else from mainstream America would watch this documentary, they'll learn they're not as "mainstream" as they think.
1	It is not a comfortable experience, although it does have some laugh-out-loud moments.	Street Fight is a brilliant piece of brutal satire. This is not a movie you just watch for fun. It is not a comfortable experience, although it does have some laugh-out-loud moments. This is a movie you watch when you need food for thought.<br /><br />To dismiss this film as simply racist is to miss the point entirely. This is not only a satire of Song of the South, it's also a biting commentary on the prejudices that Americans still have as a society. Every ethnic group portrayed in the movie gets shown as grotesque caricatures of their stereotypes, which in turn are grotesque caricatures of real people. Through this wild exaggeration, the filmmaker shows just how absurd these tightly-held beliefs really are.<br /><br />If you're the sort of person who's willing to acknowledge the ugliness of the prevalent prejudices American culture still holds, and if you're not afraid to look your own prejudices in the eye, this movie may be for you.
0	Several hundred German troops advanced, pushing the Russians into the marsh.	For domestic audiences I can see how they would applaud this movie. For outsiders, with no vested interests, it did not make much sense. The Germans were portrayed as incompetents and the Russians as heroes. The supposedly romantic angle was superfluous and a distraction. How a young woman could 'love' the lieutenant from just glimpsing him was nonsense. How she could, as mentioned at the end of the movie, never marry just because of this infatuation was beyond me. I mentioned the Germans were portrayed as idiots and that was exemplified in the chase into the marsh. Several hundred German troops advanced, pushing the Russians into the marsh. So the Russians hid and the Germans stopped at the edge of the marsh and just stood there listening. I suppose they did not want to get their boots wet, but I am sure an officer would have ordered 20 or 30 men into the water to search the marsh. But that would have ended the story. Also, the Germans entered the barn where the Russians were hiding in the loft and did not bother to fire into the roof. At the worst some soldier would have tossed a grenade into the loft and not climbed a ladder to peer in.<br /><br />I did see some reviewers who said they cried at the end. I wonder why? You knew this small band would perish and they was nothing heart-tugging in that.
1	The two versions I've seen were dubbed (English and French)but the actors appear to speak their own language not just Italian so there is a synchronization problem.	Although I have not seen this mini-series in over twenty years I can still remember how the balance between character,plot and tale of marvelous adventures succeeded. The use of special effects was restrained making a more poetic rather than literal telling of the story. The two versions I've seen were dubbed (English and French)but the actors appear to speak their own language not just Italian so there is a synchronization problem. It does not spoil the story telling. Among the cast Irene Pappas as Penelope is the most recognizable to North Americans. Recommended to all followers of Odysseus' ever returning.
0	(Before and after her career there are reports of her violent nature and mental problems) And all that's left is the string of events that made up her career, without any substance whatsoever behind it.	When setting out this film, director Mary Harron seemingly had the goal of clearly documenting the progress of Bettie Page's career, from early modelling days to leaving modelling to go back home after the Senate Hearings on Juvenile Delinquency and her religious rediscovery in the 50s, and so intent is she to get all of these facts on screen in the time allowed she seems to have missed out on taking any time to explain anything in depth.<br /><br />When you think of someone who had Page's career you'd think that there would be plenty to discuss, her reasons, decisions, life event, personal traumas, but Harron avoids any kind of personal exploration of the character. In the first fifteen minutes or so of the film there are brief hints of child abuse, domestic violence and a gang rape, but these are all rushed past and then never referred to again. You get the impression that Harron and Guinevere Turner (co-writer) wanted to gloss over anything that wasn't glamorous and flattering. You go into this film expecting to gain an insight into who the person behind the posters was, but all you are given is a list of things that she did and recreations of some of her most famous photo shoots.<br /><br />All in all the film really frustrates you as you watch, desperately waiting for some extra layer to reveal itself. How did she balance her religion with her job? What made this young Tennessee girl move from modelling into bondage photography. The film simply shows her going to another modelling agency and putting on whatever she's told, but surely it would have involved some shock and deliberation, this was after all the 50s.<br /><br />It seems to me that Harron is trying to make a point about how tame all this is by today's standards (Page never took any photos of explicit sexual actions) and how the reaction some gave this kind of thing was really overzealous And although this is true, she never actually makes it seem sordid in the eyes of others. Today we look at a young girl posing topless and think nothing off it, but we should have got some sort of feeling about how shocking it would have been to a contemporary audience. This woman was a central part of a Senate hearing on Juvenile Delinquency, but no one is ever really shown as shocked.<br /><br />Basically I left this film just thinking how tame it was. Harron and Turner have managed to avoid anything that might be unpleasant to a viewer. They come across as two lifelong fans of Miss Page and are desperate to make sure that nothing, absolutely nothing, could possibly put a bad light on their heroine, and have therefore avoided any in depth probing into who she really was. (Before and after her career there are reports of her violent nature and mental problems) And all that's left is the string of events that made up her career, without any substance whatsoever behind it.
1	(of which it is in many ways modeled after) but still came off as entertaining, the fact this lost to a piece of monkey crap like Tomb raider makes wanna cry; includes some of the most entertaining characters i've seen in disney film	that kid a is such a babe; this movie was no Titan A.E.(of which it is in many ways modeled after) but still came off as entertaining, the fact this lost to a piece of monkey crap like Tomb raider makes wanna cry; includes some of the most entertaining characters i've seen in disney film
1	The conceit is that of an old romantic picture ala Brief Encounter, only here intimacy is expressed in the central characters either between each other, where sweet asides are actually acceptable ("I have to tell you a secret", Jessie says, and then leans in for a kiss, ho-ho), or in the little moments that pop up with other people along the way.	Before Sunrise has many remarkable things going on, almost too many to fit into one review like this, but it's suffice to say that it's one of the most observant character studies of the nineties, maybe even in all of contemporary cinema, to be observant not about love, per-say, so much as it's about a human connection. How does one fall in love at first sight? No one does, at least that's deep down the consensus that Linklater wants to show with his film. And *yet* there is the possibility of as intense a connection, of a bond that can form in those that are young and with many ideas that can be expressed articulately and with a breadth of cynicism and is somehow very tender and true at the same time. Linklater here gives us the story of Celine and Jessie, a French girl and an American boy who get off the same train heading to Vienna, and on the way there start to talking about things, at first arbitrary, then personal (Jessie seeing death for the first time in his great grandfather). Jessie persuades Celine to go along with him on a night out on the 'town', in Vienna, until his plane the next morning.<br /><br />Before Sunrise gives Jessie and Celine, in the midst of the gorgeous Vienna scenery and locales to go on and on about subjects that have a lot of importance, and in a sense is about the act of having conversations, of what it's like to watch people having one leading into another and another. Here it's often about relationships and commitments, as Jessie and Celine tell stories sometimes somewhat inconsequential, or seemingly so, and another that may tell a lot about their essential qualities. We hear confessions of desires for other loves, or what weren't really loves, of being part of a family or part of an upbringing that may or may not inform how you'll love your life, of what it means to believe or not believe in some religious form, or just to have some connection to any faith and the soul (I loved the bit about the quakers in the church), and sometimes laced with cynicism or skepticism. Jessie may be more responsible for that last part, but what's fascinating about the film is that it's never exactly cynical itself, just commenting upon cynicism that lays in the concerns of men and women at that age of their lives.<br /><br />Meanwhile, it's always great to see Ethan Hawke and Julie Delpy in these roles, where they're not incessantly annoying in that 90s Generation-X mode, but are the kinds of people where if not in the central conceit of the film, which isn't a bad one at all but a necessary one, one might think to find walking along the streets of a city somewhere. The conceit is that of an old romantic picture ala Brief Encounter, only here intimacy is expressed in the central characters either between each other, where sweet asides are actually acceptable ("I have to tell you a secret", Jessie says, and then leans in for a kiss, ho-ho), or in the little moments that pop up with other people along the way. I loved the scene with the poet, where it's very cinematic a thing to suddenly find a random romantic bit player in the midst of a romantic picture with such beautiful words at his disposal, or with the palm reader and how the reactions from Jessie and Celine are that we might share, but really are seeing them do it first-hand. All the while Hawke and Delpy embody the roles interestingly- we can see how neuroses are being formed already for their adult lives- as it may lead off into the future...<br /><br />Featuring splendid cinematography and a script with an ear for natural wit and a true sense of what it means to have a moment of happiness, however self-contained, as it may lead into something more. Who's to say you can't suddenly be attached to someone, if only for less than 24 hours, and be that much more attached than a married couple? This is perhaps Linklater's thesis, but there's more to it than just that. It's a very dense film, and one that will have me calling back to it repeatedly. One scene especially, which is both cheesy and brilliant is when the two of them are talking 'on the phone' in front of each other mimicking their expositions might go to the other's friend. A+
0	This is yet more proof, if any more were needed, that the Academy Awards have never been any guarantee of merit.	This is the most elementary sort of traditional ghost story, not even enlivened to any great extent by the use of Irish locations. If the great M.R. James had ever come up with a tale this thin -- doesn't James in fact have a story called "A Thin Ghost"? -- he wouldn't have bothered to have it published.<br /><br />Orson Welles appears in the limp endpieces as a favour to a brace of old friends, this film's producers. His presence and the one movie industry in-joke would have earned this will-o'-the-wisp its Oscar nomination. This is yet more proof, if any more were needed, that the Academy Awards have never been any guarantee of merit.
0	They had a good thing there.	I realize it's not supposed to be BSG and I can handle slow-paced shows if they're interesting but I find myself completely uninterested and bored with this series.<br /><br />The formula for BSG seemed to be: Action + Adventure + SciFi + Suspense + Mystery + Drama<br /><br />the formula for Caprica seems to be: Bland Drama + Moderate Scifi<br /><br />Maybe it will get more interesting but as of episode 3 I can barely watch it. In fact, it's at the bottom of my to-watch list for the week. This is a sad state of affairs. The Syfi channel really destroyed their Friday night lineup. Whatever happened to the glory days of SG1, Stargate Atlantis, and BSG on Friday nights? They had a good thing there.
