LABEL	SENT	DOC
0	We all know that to do that sort of thing you<br>don't need a p3, you just need a MASSIVE internet connection.	And AMD Processors.  If you're looking for bargins, AMD give a MUCH better<br>bang per buck, expecially with most 3D Graphic card manufacturers developing<br>drivers to run alongside the AMD 3D now t echnology.<br><br><br>P3 isn't all that it's cracked up to be.  All that Internet stuff in the<br>adverts is a load of GONADS.  We all know that to do that sort of thing you<br>don't need a p3, you just need a MASSIVE internet connection.<br><br>BASTARDS, LYING BASTARDS ALL OF THEM<br><br>Intel, that is.<br><br><br>Doug<br><br>Andavari wrote in message <19990324050412.10648.00000905@ng-fb1.aol.com>...<br>>If you are going to buy a new computer you should also look into the specs<br>of<br>>the new Pentium III's.<br><br><br>
1	Navigational challenges were minimal, given New Mexico's 3<br>million mile visibility (except when obscured by the East Coast).	'Twas the day before Thanksgiving, and all through the sky, not a<br>turkey was flying, except for I  (OK, "me")......<br><br>Another beautiful VFR day in New Mexico as I completed my cross<br>country reqs with a flight from ABQ-SKX (Taos)-SAF (Santa Fe)-<br>AEG-ABQ.   Navigational challenges were minimal, given New Mexico's 3<br>million mile visibility (except when obscured by the East Coast).<br>Winds aloft totally mellow and surface winds no greater than 6 knots.<br>Pretty straightforward and pleasant flight.<br><br>Thanks to all on the NG for the support (via answers and stories).<br><br>Mark<br>Around 30 hrs, 15 PIC<br>Albuquerque<br><br>
0	By the way, how does Toca2 compare to the original Toca graphicly and<br>framerate speaking?	<br>Can you folks drop some URL's here for some TOCA 2 sites?<br>Is Toca 2 out in the states?<br><br>By the way, how does Toca2 compare to the original Toca graphicly and<br>framerate speaking?<br>I loved the feel of the original but despised the resolution with a<br>Voodoo2.<br><br>Thanks!<br>--<br> ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~<br> Tony Gaylord / Enclosure Concepts<br><br> Custom made subwoofer enclosures for<br> Car and Home audio at rock bottom pricing.<br> Enclosure Concepts ~ http://www.enclosureconcepts.com/<br> ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~<br><br><br>
1	It will be<br>my first headset purchase but Iwant something good that will last.	Anyone have a suggestion for a good headset (under 400$)  I'm looking<br>for an ANR type but I'm not sure its worth the extra cash.  It will be<br>my first headset purchase but Iwant something good that will last.<br>Thanks.<br><br>
0	8-)<br><br>*Peter*   #:-)<br>	In article <36efbd58.23299233@news.xs4all.nl>, warrie@xs4all.nl (Andre <br>Warringa) wrote:<br><br>>       <br>> In a previous message I read, regarding to a calibration problem, <br>> 'or you may be using DirectInput with the "Poll with interrupts<br>> enabled" checkbox selected.'.<br>> <br>> Does anybody know where I can find this option?<br><br>Start, settings, control panel, game controllers, advanced, it is on <br>this screen at the bottom left corner.<br><br>8-)<br><br>*Peter*   #:-)<br>
0	: No, you haven't missed a setting.	Perhaps in a few years, Papyrus will start supporting those widescreen<br>monitors.  Oh, what a dream come true for the hardcore racer!<br><br>George<br><br>David Masten (masten@no_spam.frontiernet.net) wrote:<br><br><br>: I gather you mean the "widescreen view", ie ~1.5" black bands top and bottom? <br>: No, you haven't missed a setting.  I gather their rationale would be that they <br>: wanted a certain field of view left-to-right which given the typical layout <br>: resolutions would result in an unnecessary, and more importantly, <br>: computationally wasteful, amount of sky being shown above. <br><br>--<br>NO CARRIER<br>
1	>>If not do that and then start a flight using that Cessna.	On Tue, 2 Mar 1999 12:26:28 +0200, "Martti Kasemetsa"<br><marttik@uninet.ee> wrote:<br><br>><br>>Alfie <ability.cbt@virgin.net> wrote in message<br>>news:7b77el$g33$1@nclient3-gui.server.virgin.net...<br>><br>>>Do you have your propeller set to manual on the Cessna 182s?<br>>>If not do that and then start a flight using that Cessna.<br>>>Save that flight and then change the aircraft to the bell and then save<br>>>again with a title that relates to your bell.<br>>>By using the propeller and the throttle, you will with a little practise<br>>fly<br>>>the bugger.<br>><br>>Could you explain this further, what exactly is changed with these steps.<br>>Why should one go to Bell through Cessna? This kind of workaround might be<br>>needed only if there is some serious bug in the FS98.<br>>Also I don't understand what does it mean "set propeller to manual" in<br>>Cessna, if i have missed something, could you explane this also.<br>><br>>Thanks in advance,<br>>Martti<br><br>The original post made no sense to me, and I'm reasonably familiar with<br>how FS98 works w.r.t. the various aircrafts' flight models.<br><br>The only thing I can think of is that the Mr. Alfie is talking about the<br>way helicopters *used* to work in previous versions of Flight Simulator<br>(e.g. v6) , where there was no helo-specific model. Then, perhaps using<br>a fixed winger's prop pitch control would emulate the action of the<br>collective. This is not necessary in FS98; the stock '206 *can* be flown<br>although it's difficult.<br><br>As I said in another FS98 helicopter-related post recently, the best<br>thing to do is go grab one of the modified helicopter models that Ian<br>Standfast has done and plug that into the '206 folder; they're available<br>at http://members.aol.com/keitht777/helipad.html and/or<br>http://www.chariot.net.au/~pwinwood/. You'll find these to be eminently<br>more flyable than the original '206 one.<br><br>Dave Blevins<br>
0	According to the label it's supposed to maintain a<br>>"wet look" for up to 3 years.	Sue it maintains that "wet look", everytime it rains.  I don't believe it.<br><br><br>George Anthony Garcia <georgy2@ix.netcom.com> wrote in message<br>news:3669F31E.56AF@ix.netcom.com...<br>>Anyone familiar with a Car Polish called "Glow Shield"?  The box reminds<br>>me of "Dura Shine".  According to the label it's supposed to maintain a<br>>"wet look" for up to 3 years.  Anyone try this stuff yet?  Or is it a<br>>bunch of bull?<br>>   Thanks in advance<br><br><br>
0	The proof of the pudding is in the eating but I've learnt the<br>> hard way in the past that unless "sims" are produced by pretty hard core<br>> realism fans then they tend to be fatally flawed :(<br><br>Well...Papyrus guys don't like using steering wheels...they (generally,<br>I hear) prefer Joystick and Pedals...does that make GPL fatally flawed?	Richard Walker wrote:<br><br>> Good news, the cockpit view is in. Bad news, the folks at ISI are -<br>> allegedly - building a superb, realistic sim yet they don't want to use a<br>> cockpit view themselves. Sorry, but this does NOT sound like an outfit<br>> which are interested in producing realistic sims (by modern standards of<br>> realism). The proof of the pudding is in the eating but I've learnt the<br>> hard way in the past that unless "sims" are produced by pretty hard core<br>> realism fans then they tend to be fatally flawed :(<br><br>Well...Papyrus guys don't like using steering wheels...they (generally,<br>I hear) prefer Joystick and Pedals...does that make GPL fatally flawed?<br><br>Give it a chance...it could be a good game...the screenshots are<br>certainly tantalizing...<br><br>-- <br><br>Neil Yeatman          <br>Ajax, Ontario, CANADA<br>
0	When car is braking the chair tilts to<br>the front.	<br>speedracer wrote in message <7d71l7$5s4$1@news.ipa.net>...<br>>I think if you are going to do force feedback, you should do it right.  Go<br>>with all the forces, not just what you can feel in your hands.  My idea of<br>>the perfect force feedback system would be a chair that is designed to<br>>rotate on a pendelum as you turn a corner.  This would be the only<br>realistic<br>>way to simulate the g's that pull on you when cornering, and you could<br>>increase the speed of rotation to increase the amount of g's felt.<br>Granted,<br>>this is something that is not feasable for the home pc user, but it might<br>be<br>>doable in the arcades.  Sega has already worked quite a bit with force<br>>feedback seats ever since the super monaco grand prix days, and they also<br>>have the afterburner cabinet that was capable of rotating 360 degrees.<br>>Combine the two, and increase the rotation speed, and you might have a good<br>>force feedback system.  This is just a guess, of course.  It might not be<br>>possible to rotate the chair safely to accurately produce enough g force.<br>>but wouldn't it be cool?  By the way, I don't see force feedback pedals as<br>>an advantage, other than having a consistant pedal feel rather than a<br>>spring.<br>><br>><br>Why the chair has to rotate ? To have enough g to simulate a long and fast<br>corner, the chair has to rotate fast enough and quite a long time, it could<br>make one to feel sick rather than give a good cornering sensation. My<br>suggestion is a hydraulic chair/monitor combination cabaple of tilting to<br>both sides and to front and back. When the simulated car is taking a right<br>corner the chair tilts to the left. When car is braking the chair tilts to<br>the front.<br><br>Olli-Pekka<br><br><br>
1	And if you have some graphics kills, why not try to create a logo for us<br>... ?	Hello,<br><br>feel free to see the new events planned for the Aircom project.<br>And if you have some graphics kills, why not try to create a logo for us<br>... ?<br><br>--<br>Nicolas Cadilhac<br>Manager of the Aircom project<br>  http://services.worldnet.net/ncadilha<br><br><br>
0	It doesn't<br>look as good but fps is fine.	Goy Larsen wrote:<br>> So have you tried running non-rendition ?<br><br>I don't know why, but that is the only thing I<br>hadn't tried.  Last night I did and it ran fine<br>with no lock-ups all night.<br><br>So, is there some incompatability between the<br>K6-2 and my Screamin' 3d, or rendition cards<br>in general?  I guess I'm stuck with software<br>mode until I buy a new card.<br><br>What surprises me is that I still get 30 fps<br>w/all details on in software mode.  It doesn't<br>look as good but fps is fine.<br><br>-- <br>------------------------------------------------------<br>Pat Dotson                mailto:pdotson@mci2000.com  <br>IMPACT Motorsports<br>http://www.impactmotorsports.com/pd.html<br>------------------------------------------------------<br>
0	Don Jacobs<br>  DJacobs0@aol.com<br>	By The Way does anyone else have trouble with Acronyms?  Had to look this<br>simple one up and when I did I found a whole list that I would be happy to<br>share.  Just e-mail me and I will send it as is is probably off topic to post<br>here.  Includes Emoticons too.  <br><br>IMHO Trever may have a good product, but he is not helping it any with his post<br>on this group.<br>  Don Jacobs<br>  DJacobs0@aol.com<br>
0	It seems to happen to me every time I play GPL and only with GPL.	Hi,<br><br>Has anybody else got this 'problem' with GPL that after a long GPL session,<br>your Windows clock (win98 here) is some minutes behind the real time?<br>It seems to happen to me every time I play GPL and only with GPL.<br><br>Just wondering what could cause this?<br><br>If I reboot, then the time is correct again, so whatever GPL does to windows<br>clock doesn't get saved to the BIOS clock.<br><br> -Juha<br>-- <br>//Juha.Kallioinen@hut.fi<br>
1	I've rooted about on the Web and haven't found anything.	Does anyone know a Website where I can get information on licensing and<br>medical regulations for European pilots (both general and commercial<br>licenses)? I've rooted about on the Web and haven't found anything.<br><br>Thanks in advance!<br>
0	-Kevin<br>ICQ 2061326<br><br><br>	Title says it all.<br><br>-Kevin<br>ICQ 2061326<br><br><br>
0	Whether it's just a patch<br>>for some shouldn't really bother you especially if you don't have<br>>F1RS, fact is it's better than its predecessor.	Hi Tel,<br><br>Do you feel you're constructive when you say "Don't believe everything you<br>read here... There's currently no other F1 sim that would even come close to<br>MGP" ?<br>Did you even read all of my message ?<br><br>I wrote exactly : "Objectively, this game (RS2) is so far, the best f1<br>modern racing sim<br>around, but we've to reconize that RS2 have no serious rivals... Prost GP,<br>J. Herbert etc, aren't serious enough to be compare with Ubi's F1 sims,<br>that's why this is the best."<br><br>Also, I've been insistant in the fact that it was just an (my) opignon, and<br>*of course* as this is a personal opignon, you can be agrea or not (and in<br>any case this is a review).<br><br>For sure, if you not come from F1RS, you'll be very satisfy with MGPRS2,<br>but, a lot of people like me are disapointed by the improvement brings to<br>RS2 vs F1RS, and that was the topics of my message, and make a decent<br>discussion about it, without starting a fighting, as you seems to do.<br><br>So when you say "Don't believe everything you read here..." , you just<br>impose your own opignon, right or wrong, and I hope this is not a right way.<br>Have a look to the David G Fisher's answers, and may be the sentence "Keep<br>it friendly" will have a sence to you.<br><br>And even if I was wrong (sometime), I gave my arguments, instead of u, when<br>you write "actually it is more than what Papyrus had to offer with their<br>Indycar/Nascar upgrades." Did you just played it ?<br><br>This answer is also acording to your last post in Rick's forum...<br><br>So please, read messages before responding, or read them more carfully, and<br>don't try to kill the debate, as you are doing .<br><br>Keep it friendly (again and again one more time)<br>And get REAL !<br><br>Regards.<br><br>Ophir.<br><br>PS: Usualy, I don't respond to the stupid message, but I guess you're not !<br>As you're doing a great painting job :)))<br>PS2 : I also doing some paintjobs (not as good as yours); I've made some<br>"winter trackset" with snow :))) Hey ! this is just for fun ! (aviable only<br>in misc RS2 french sites for instant, because they're not totaly finished)<br><br><br>Tel a écrit dans le message <365a53ec.1680396@personalnews.de.uu.net>...<br>>On Mon, 23 Nov 1998 18:48:07 GMT, clelland@oclc.org wrote:<br>><br>><br>>>So MGPRS2 apparently isn't worth $50.  I just bought a Voodoo Banshee card<br>and<br>>>wanted to get a 3dfx driving sim game (I'm getting tired of GP2 to boot!).<br>>>Other than the 60's era GPL, what is the best F1 sim available?<br>><br>>Don't believe everything you read here... There's currently no other<br>>F1 sim that would even come close to MGP.  Whether it's just a patch<br>>for some shouldn't really bother you especially if you don't have<br>>F1RS, fact is it's better than its predecessor. And besides, 2 new<br>>tracks, a much better driving model, better graphics, more detailed<br>>setup options, 2 new game modes and the various editors is hardly what<br>>anyone would release as a patch, actually it is more than what Papyrus<br>>had to offer with their Indycar/Nascar upgrades.<br>>--<br>><br>>Tel<br>>                              http://members.xoom.com/Tel33<br>>                              ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~<br>>a.k.a. Holger Bachert                    F1RS Cars & Design<br>>mailto:Tel33@bigfoot.de<br><br><br>
1	Jerry<br><br>--<br>Jerry Bransford<br>PP-ASEL KC6TAY C.A.P.	Nancy Hattaway Miller wrote:<br>> <br>> Student Pilot wrote:<br>> > I had been getting some weird looks from people who thought I was a<br>> > little to bold to want to make that kind of a trip as a brand new<br>> > pilot.  I'm glad to know I'm not the only one who thinks the long<br>> > cross countries will be the best part of flying!<br>> <br>> I'm getting weird looks from people who think 200 nm round trip is a bit<br>> much for a newly minted pilot. I wish I had time to make a longer XC.<br>> I'd either take my husband up to visit his best friend (and our Best<br>> Man) in Washington State or go visit friends in SoCal.<br><br>Personally, I don't think 200 miles is anything to even think twice<br>about.  With proper pre-flight planning, that is.  <br><br>Jerry<br><br>--<br>Jerry Bransford<br>PP-ASEL KC6TAY C.A.P.<br>The Zen Hotdog... make me one with everything!<br>
1	Let's face it, if you're<br>doing typical airwork (turns, landings & takeoffs, etc) you don't need<br>anything in the way.	Off ice Depot has a wonderful ALUMINUM clipboard with an extremely low<br>profile clip for about $9.00<br>I just finished my IFR training using only this clipboard and found it to be<br>fantastic. Let's face it, if you're<br>doing typical airwork (turns, landings & takeoffs, etc) you don't need<br>anything in the way. It's only when you're doing your X/C and/or instrument<br>approaches that you need the clipboard. It's nice to be able to toss it in<br>the back seat/cargo area when you don't need it!<br><br>Here's a tip that saves me time - copy your checklists and tape them to the<br>clipboard. Make sure the<br>Emergency Checklist is on the back ready in an instant. I also put the<br>Landing Checklist on the back for<br>easy access at the end of a long and cluttered day of flying. You'll always<br>be able to find the back side<br>without having to pull all the junk off the front!<br><br>The D.E. who gave me my IFR practical was impressed, but of course, didn't<br>say so until later.<br><br><br>
1	The<br>metallic components of the plane also can have that effect.	<br><br>----------<br>In article <7b1g2j$fkm$1@oak.prod.itd.earthlink.net>, "SG" <br><anti-spam@invalid-addr.com> wrote:<br><br><br>> ok...you need faa approval + costs 10x -<br>> but technically...is there any reason why a car<br>> compass will not work - or for that matter the<br>> small compass on some watches.<br><br>You do need to make sure it reads correctly when the plane is powered up.<br>Radios, etc. all create magnetic fields that can affect a compass.  The<br>metallic components of the plane also can have that effect.  That's why a<br>compass on board needs to be swung periodically and the deviation from<br>correct noted on the card.<br><br>Colin<br>
1	try http://www.infoequipt.com for a flight planning/E6B type calculator.	Don Brooks wrote:<br><br>> Hi:  I just purchased a Palm Pilot and remember reading in one of the<br>> flying magazines about a web site with all kinds of aviation software.<br><br>try http://www.infoequipt.com for a flight planning/E6B type calculator.<br>great for winds aloft, crosswind takeoff, true airspeed/density altitude,<br>groundspeed, and weight and balance.  integrated flight planner is<br>expected soon.  would love to see a holding pattern calculator.<br>--<br>George Schneider<br>PP-H<br>page: http://wwp.mirabilis.com/9154574<br><br><br>
1	Why not cut to the chase<br>> by simply "fiddling" to altitude?	Just to throw a big wrench into the works...<br>Power controls total energy.<br>Pitch controls the ratio of potential to kinetic energy.<br><br><br>Sam wrote:<br><br>> Experienced Veterans,<br>>     At 43 hours, it turns out that I virtually NEVER  use the "Pitch<br>> controls speed, power controls altitude" rule of thumb, except in the<br>> pattern, especially after the numbers. But normal flight activity<br>> doesn't normally consist of doing endless touch and go's.<br>>    Yes, in slow flight, I sometimes tweak pitch to fine-tune speed<br>> when a specific airspeed is required; but when leveling off after a<br>> full power climb, it seems that I do a bunch of stuff<br>> simultaneously--anticipate the desired altitude by reducing power a<br>> bit, start to lower the nose, maybe a touch of trim, mess with power,<br>> etc.<br>>    Actually it's possible to fine tune airspeed with power in slow<br>> flight quite handily, which is accompanied by  an almost simultaneous<br>> pitch adjustment, trim, etc.---fiddling.<br>>    Many CFI's suggest, "pitch, power, trim" to establish altitude<br>> after a climb. I've tried it numerous times. It always requires<br>> excessive forward yoke pressures, followed by a roaring engine, then<br>> subsequent fiddling with everything anyway. Why not cut to the chase<br>> by simply "fiddling" to altitude? It seems that the best thing to do<br>> first is to reduce power a bit to reduce the rate of climb.<br>>    Airspeed, Altitude, Pitch and power, are so heavily interactive,<br>> how can we boil their management down to a few, pat rules?<br>><br>>    I know all of this sounds unbearably shabby. I'm an engineer and<br>> abhor a lack of procedural rigor. But fiddling is the truth, it seems.<br>> Sam<br>> [I suppose I should report that I fly the Tampico.]<br><br><br><br>
1	John T. Lowry, PhD<br>Flight Physics; Box 20919; Billings MT 59104<br>Voice: 406-248-2606<br><br>Todd Pattist wrote in message<br><36c326c8.278568747@netnews.worldnet.att.net>...<br>>"John T. Lowry" <jlowry@mcn.net> wrote:<br>><br>>>Cessna 172, 160 HP, flaps 10, 2400#, taking off from a flat level dry<br>paved<br>>>(mu = 0 .02) runway at MSL.	Dear Todd, and All:<br><br>1. Yes, airplane in 3-wheel contact. And lift is the (positive & negative)<br>culprit.<br><br>2. I don't have time right now, or anytime soon, to do another takeoff<br>calculation. They're too darned fiddly!<br><br>3. Cessna 172P POH implies best L/D = 9.11. Flight tests I've done are quite<br>a bit more optimistic, about 10.2. Cessna must have a defensive lawyer on<br>staff.<br><br>Also, I have an old (1973) Cessna internal report on flaps settings and take<br>off which says, among many other things, that "climbout speed is NOT Vx."<br>They were concerned that, in case of engine failure, the pilot wouldn't<br>(perhaps after the conventional 4 sec to ask himself wha' happen') wouldn't<br>have enough elevator authority to be able to pitch down and assume Vbg. But<br>the POH has speed at 50' LESS than Vx. Not only that, but somewhat<br>inconsistent information on Vx in various places.<br><br>One, including Hilton, shouldn't take POH data terribly seriously. Gotta<br>run!<br><br>John.<br><br>John T. Lowry, PhD<br>Flight Physics; Box 20919; Billings MT 59104<br>Voice: 406-248-2606<br><br>Todd Pattist wrote in message<br><36c326c8.278568747@netnews.worldnet.att.net>...<br>>"John T. Lowry" <jlowry@mcn.net> wrote:<br>><br>>>Cessna 172, 160 HP, flaps 10, 2400#, taking off from a flat level dry<br>paved<br>>>(mu = 0 .02) runway at MSL.<br>>>Forces Di and Ff in lbf. Ground effect taken into account both as regards<br>>>(lowering) induced drag and (raising) effective lift.<br>>><br>>>KCAS        Di        Ff<br>>>0                0        48.0<br>>>10            1.3        47.0<br>>>20            5.1        44.2<br>>>30            11.5        39.4<br>>>40            20.5        32.8<br>>>46            27.1        27.9<br>>>50            32.0        24.2<br>>>55.8        39.8        18.4<br>>><br>>>Rotation speed was 55.8 KCAS.<br>><br>>John - I assume that the aircraft is in 3 wheel contact<br>>during the roll, all the way to 55.8 KCAS and that Ff goes<br>>down (and Di up) due to the lift generated by the wing's<br>>incidence angle.<br>><br>>Hilton posted these numbers for a short field TO:<br>>C172: Rotate at 47-52.  Climb at Vx=59<br>><br>>Can you split your chart into two cases and extend it to Vx<br>>(59)?  In the first case, let the 172 rotate and lift off at<br>>47-52 as it accelerates to Vx (59). Ff should drop to zero<br>>at lift off and Di should increase significantly as AOA goes<br>>up and the wings begin to hold up the aircraft.  In the<br>>second case, let it stay in 3 wheel contact up to Vx, then<br>>rotate.<br>><br>>I'm going to make some very rough approximations/guesses<br>>here without waiting for your more sophisticated analysis.<br>>The aircraft is 2400#.  I'll guess best L/D to be about 12:1<br>>giving 200# of aerodynamic drag min at best L/D speed with<br>>2400# of lift.  Since Vx is below best L/D (where drag is<br>>minimum and equally shared between induced and parasitic<br>>drag)) more than half of that is induced drag, giving me<br>>always more than 100# of induced drag when flying. Your<br>>chart always has induced drag plus rolling friction below<br>>60# with the aircraft in rolling contact.  It looks to me<br>>like rotating at 46 knots and lifting off would cause Di to<br>>jump from 27 pounds to over 100 (probably a lot more than<br>>100 since induced drag goes up with decreasing speed).  That<br>>increase won't be offset enough by the drop in wheel<br>>friction - which would tend to confirm John Denker's<br>>comments/analysis.<br>><br>><br>><br>><br>>Todd Pattist<br>>(Remove DONTSPAMME from address to reply.)<br><br><br>
0	I just pretend that I moved to Monaco (just a short walk from the<br>Casino) ;-)<br><br>JoHS, also from Norway<br>	Matthew Birger Knutsen wrote:<br>> <br>> I know there haven't been any Norwegian F1 drivers,<br>> but I'd like to race under my own flag :-)<br>> <br>> Matt<br><br>My own solution to this?<br><br>I just pretend that I moved to Monaco (just a short walk from the<br>Casino) ;-)<br><br>JoHS, also from Norway<br>
0	Are these the same or is CART an<br>> updated version of Indy?	CART is ICR2. On the CD there are 3 version of the game.<br><br>/CART is the W95 version of ICR2 (CART) There are differences in the track code<br><br>/CART/DOS/CART is the original ICR2 DOS version<br>/CART/DOS/REND is the Rendition version of ICR2 difference is 5 tracks for<br>Rend.<br><br>The install program installs all 3 versions on your HD. If you don't need them<br>all<br>delete what you don't use!<br><br>Use either of the versions in the DOS subdirectory for conversions. That's what<br><br>I have been using.<br><br>buzard<br><br>Roderick Pommier wrote:<br><br>>     Is there any difference in these titles?  I've ordered Indy Car 2 so<br>> that I can get the tracks to use along with the TPTCC99 patch.  Now I see<br>> there is a program called CART by Sierra.  Are these the same or is CART an<br>> updated version of Indy?<br>><br>> rod...<br><br>
1	even the most obscure port of netscape is<br>much smarter than those verifiers give it credit for and that's a good<br>enough bottom line for me.  <br><br>	Martin Leibbrandt (martin@maveric.ime.rwth-aachen.de) wrote:<br>: arc33@pantheon.yale.edu (Adrian Cybriwsky) writes:<br><br>: don't have a clue what he means ;-) Lynx is a text-only web browser<br>: used by many peoples because of his speed and his universal useability<br>: (you can use it with any ascii-Terminal of your choice). And those<br><br>believe you me. i know what lynx is :)<br><br>however, "i choose not to support it" it my site (though my missing alt<br>tags to need to be fixed) just like i choose not to support certain low<br>resolutions and browsers incapable of properly formatting text that make<br>up a very small minority of of sites.  <br><br>fwif, the new versions of lynx handle frames just peachy--or at least,<br>good enough.<br><br>the point was that the issues you raised on my site are technical<br>ones--and relatively minor ones at that.  simflight sucks because even if<br>it were technically perfect and looked as it were intended to look on<br>every browser, it would still be poorly thought out and look like crap.<br><br>: to overcome this, those "useless HTML verifiers" really are useful<br>: tools.<br><br>bullshit.  those useless html verifiers are just that.. they're for<br>checking lynx compatibility.  even the most obscure port of netscape is<br>much smarter than those verifiers give it credit for and that's a good<br>enough bottom line for me.  <br><br>
0	If you learn<br>setup skills, you'd KILL me.	In article <3709c2d1.729210@news.saunalahti.fi>, frqncy@sci.fi (Toni Lassila)<br>writes:<br><br>>>How much slower do you think the Eagle default is?  I *think* I've done a<br>>>1:32.xx.  It's been a while since I've run.  Steering wheel problems and the<br>>>discovery of Brood War took me away from GPL... :)<br>>>I was just curious if I was getting everything out of the stock Eagle that<br>>was<br>>>possible.<br>><br>>1:30.70 here with the default Eagle.<br>><br>>(man I've got to start learning how to setup these cars)<br>Wow...<br>You're two seconds faster than me - with the 'stock' Eagle(!)...  If you learn<br>setup skills, you'd KILL me.<br>My 1:32.47 is all I can manage.  Could you send me a replay of one of your fast<br>laps, please?  Maybe I can learn something. :)<br><br>Eldred<br><br><br>__<br><br>Put your message in a modem, and throw it in the cyber-sea...<br>remove SPAM-OFF to reply.<br>
0	As for the solution, contact Papyrus/Sierra.	Seems you're right! Is does say GPL.0.2.0.0 in my opening screen. And since <br>I'm Dutch I might indeed be 'one of those people in Europe'<br>Thanks for the info!<br><br>In article <369A63A7.3C4F0060@streamdata.spork.com>, Jason Monds <br><no.jason.extra@streamdata.spork.com> wrote:<br>>Hi Gertjan,<br>><br>>VROC is working, its just that you might be one of the people in Europe that<br>>received GPL 0.2.0.0.<br>><br>>Everyone else has version 1.0.0.0.  Check the lower right of the opening screen<br>>for the version number.  If it says anything other than 1.0.0.0 -- that's the<br>>problem.  As for the solution, contact Papyrus/Sierra.<br>><br>>Jason.<br>><br>>Gertjan Westeneng wrote:<br>><br>>> Hi,<br>>><br>>> I'm new to this online racing, but I read all the info at VROC carefully<br>>> (and downloaded the core.ini) and tried to join some games. GPL starts up<br>>> normally, I then try to join within GPL the TCP/IP game, and then a status<br>>> window opens in which it says it's trying to connect and after that I get the<br>>> message: 'server incompatible'. And when I try to host a game via VROC GPL<br>>> crashes when I try to start the host game. Without VROC GPL works ok with<br>>> TCP/IP connections....<br>>><br>>> Anybody any idea what might be the problem?<br>>><br>>> Regards,<br>>><br>>> Gertjan.<br>><br>
1	Just plug in my IP<br>address (which happens to be fixed)?<br><br><br>	As opposed to going to the Zone to mutiplayer fly...how do I host using my<br>own IP?  I have flown with others using their IP address, but I'm a little<br>foggy on what is required of me if I choose to host.  Just plug in my IP<br>address (which happens to be fixed)?<br><br><br>
0	www.actlab.com<br><br>--<br>// rrevved posts from mindspring dot com<br>	On Sat, 6 Mar 1999 00:46:16 -0000,<br>in msg <7bpu2d$r1s$2@duke.telepac.pt>,<br>"Miguel Rocha" <arm.rocha@mail.telepac.pt> said :<br><br>>Whats your opinions on these 3 wheels:<br>>Microsoft<br>>Thrustmaster<br>>Logitech<br>><br><br>I don't know. I have an ACT LABS Force RS and love it!<br>www.actlab.com<br><br>--<br>// rrevved posts from mindspring dot com<br>
1	I am still looking for performance data of the B777-200 (for use with<br>WinPlanner Plus).<br><br><br>	I am still looking for performance data of the B777-200 (for use with<br>WinPlanner Plus).<br><br><br>
1	After all, that would only mean I'd have to<br>do it again.	Actually it was my CFI who had the final say. I had actually called to say<br>the briefer recommended against it and to call it off. I was doubtful about<br>the conditions, and perfectly willing to call it off for the day if she saw<br>fit for that, but after everything was considered, we decided on a go. It's<br>really nice (and unusual for me considering my previous CFI's) to have<br>somebody display a little confidence in me. The trends were clearly for<br>rising ceilings and visibility and that's exactly what happened. The lack of<br>availability for the plane never really came into the decision. If it was<br>available, I would have called in sick on Saturday and gone if it didn't<br>look doable Thursday. I've been up with this CFI in 25G40 and I think she<br>knows what I can handle.<br><br>As for the over the top, this was a small, thin line of clouds. I could see<br>the shadow from them on the ground and knew that I could have climbed 2000'<br>at the most to clear them by legal limits and descended immediately after<br>them. I was a little too close to them for that kind of ascent without<br>making a 360, so I opted to go under. One of these days I'll get a little<br>time on top. We get all kinds of cloud layers and formations around here.<br>The clouds beyond were tiny little things and there were only 2 of them that<br>I had plenty of room to get between.<br><br>--<br>Garrett wrote in message <7dpuu9$9fbe$1@newssvr03-int.news.prodigy.com>...<br><br>>Mike,<br>><br>>I don't have a GPS, but do use a loran for occasional use, mostly for<br>>groundspeed and ETE stuff....anyway, if you can use it, go for it...<br>><br>>The only thing I noticed in your story, that no one else has hit on, is<br>from<br>>the sound of it, you had a slight, ever so slight case along the lines of<br>>'get home itis'.  I mean with poor ceilings and such, you hemmed and hawed<br>>and convinced yourself to go for it, cause the plane was not available for<br>>the weekend and you had already had a sitter for that day...etc...etc...<br>><br>>Also, you contemplated going VFR on top....now I know it is legal, but as a<br>>student?  too easy to get lost I think...however, remember, I fly in the<br>>desert southwest, and if I don't have unlimited ceilings and 100+<br>visibility<br>>I call it hard IFR :)<br><br>Boy, you'd never get to fly in New England! I'll have to load up my<br>telescopes and cameras and head down your way someday. You're in the best<br>place in the world for astrophotography, my other (neglected) hobby.<br><br><br><br>Thanks for the concern and, more importantly, thanks for stating it in a<br>gracious manner. I think my CFI recognized that I was not tempting fate. I<br>had alternatives and I had no qualms about having to come up short of the<br>requirements if it came to that. After all, that would only mean I'd have to<br>do it again. :-)<br><br>mike regish<br>nospammregish@mediaone.net<br><br><br><br>
